gene_id,trimmed.AST-1065_R1_001.fastq.gz.bam.gtf,trimmed.AST-1105_R1_001.fastq.gz.bam.gtf,trimmed.AST-1147_R1_001.fastq.gz.bam.gtf,trimmed.AST-1412_R1_001.fastq.gz.bam.gtf,trimmed.AST-1560_R1_001.fastq.gz.bam.gtf,trimmed.AST-1567_R1_001.fastq.gz.bam.gtf,trimmed.AST-1617_R1_001.fastq.gz.bam.gtf,trimmed.AST-1722_R1_001.fastq.gz.bam.gtf,trimmed.AST-2000_R1_001.fastq.gz.bam.gtf,trimmed.AST-2007_R1_001.fastq.gz.bam.gtf,trimmed.AST-2302_R1_001.fastq.gz.bam.gtf,trimmed.AST-2360_R1_001.fastq.gz.bam.gtf,trimmed.AST-2398_R1_001.fastq.gz.bam.gtf,trimmed.AST-2404_R1_001.fastq.gz.bam.gtf,trimmed.AST-2412_R1_001.fastq.gz.bam.gtf,trimmed.AST-2512_R1_001.fastq.gz.bam.gtf,trimmed.AST-2523_R1_001.fastq.gz.bam.gtf,trimmed.AST-2563_R1_001.fastq.gz.bam.gtf,trimmed.AST-2729_R1_001.fastq.gz.bam.gtf,trimmed.AST-2755_R1_001.fastq.gz.bam.gtf
evm.TU.chromosome_1.974,25,0,7,0,0,0,7,10,0,1,2,1,2,9,0,1,4,0,0,0
evm.TU.chromosome_1.975,19,0,48,5,5,3,34,1,49,9,12,21,22,4,1,1,0,3,13,0
evm.TU.chromosome_1.976,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_1.977,15,0,20,4,6,8,12,12,35,2,3,7,6,8,0,2,0,0,0,0
evm.TU.chromosome_1.970,6,0,0,0,0,8,0,0,0,12,0,2,4,0,0,0,0,0,0,0
evm.TU.chromosome_1.971,23,0,30,0,0,8,50,0,2,10,2,7,8,6,0,0,7,4,3,0
evm.TU.chromosome_1.972,50,0,96,0,0,0,99,14,0,7,38,29,28,27,0,0,0,0,0,0
evm.TU.chromosome_1.973,35,0,23,0,3,5,29,2,11,0,17,10,18,24,0,0,0,6,2,2
evm.TU.chromosome_13.2573,185,0,397,41,0,83,250,228,24,152,303,82,273,106,137,16,131,113,10,42
evm.TU.chromosome_13.2572,456,0,1061,388,19,190,696,808,177,524,706,370,626,251,357,64,469,398,141,81
evm.TU.chromosome_5.2681,37,0,12,0,0,36,93,37,12,126,9,24,27,152,39,9,55,69,0,13
evm.TU.chromosome_5.2680,80,0,0,0,0,57,0,32,3,0,55,19,18,0,34,0,15,22,0,0
evm.TU.chromosome_5.2683,45,0,11,6,0,0,0,26,0,32,40,7,10,21,22,10,25,38,4,0
evm.TU.chromosome_5.2682,36,0,0,14,0,0,5,24,12,14,11,0,9,14,19,5,45,22,0,4
evm.TU.chromosome_5.2685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_5.2684,48,0,6,0,0,7,10,9,0,6,36,13,7,32,12,0,13,9,0,0
evm.TU.chromosome_5.2687,9,0,0,0,0,0,0,0,0,0,8,5,0,10,0,0,0,6,0,0
evm.TU.chromosome_5.2686,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0
evm.TU.chromosome_5.2689,0,0,32,0,0,0,0,25,0,0,0,0,0,4,0,0,0,0,0,0
evm.TU.chromosome_5.2688,73,0,20,8,2,0,25,52,0,44,41,6,5,17,41,18,49,63,4,1
evm.TU.chromosome_14.4059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_13.2579,1,0,4,1,0,1,3,3,0,2,3,0,2,2,2,0,2,3,0,1
evm.TU.chromosome_13.2578,0,0,1,1,0,2,2,6,0,1,1,0,0,3,11,0,5,2,0,1
evm.TU.chromosome_3.558,0,0,0,0,0,14,0,0,0,10,0,0,0,0,0,0,0,0,5,0
evm.TU.chromosome_3.559,0,0,1,0,1,1,3,0,0,1,1,0,1,1,2,0,1,0,1,1
evm.TU.chromosome_3.554,6,0,12,3,1,8,12,5,4,4,9,2,14,30,13,18,5,0,0,0
evm.TU.chromosome_3.555,11,0,38,1,0,5,21,8,9,19,8,6,9,16,22,2,27,6,2,0
evm.TU.chromosome_3.556,3,0,24,0,0,0,6,0,0,1,3,0,0,18,30,0,51,6,0,0
evm.TU.chromosome_3.557,76,0,0,0,0,11,94,0,0,25,75,78,13,3,90,5,154,20,0,0
evm.TU.chromosome_3.550,0,0,0,0,0,0,28,0,0,23,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_3.551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0
evm.TU.chromosome_14.7216,587,0,81,70,2,96,20,45,0,215,180,130,153,36,378,0,54,265,28,26
evm.TU.chromosome_14.7217,364,0,220,258,35,48,114,174,60,252,126,108,222,21,249,0,104,239,61,11
evm.TU.chromosome_14.7214,334,0,0,19,0,65,0,0,0,227,68,57,87,0,87,0,105,188,0,0
evm.TU.chromosome_14.7215,873,0,0,69,0,72,0,0,0,604,230,122,204,11,385,5,222,419,0,11
evm.TU.chromosome_14.7212,110,0,648,32,0,0,107,68,4,22,26,83,152,142,4,0,243,0,0,0
Pro_3798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_14.7210,0,0,29,0,0,0,0,0,0,24,0,0,7,0,0,0,7,0,0,8
evm.TU.chromosome_14.7211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_14.7218,35,0,9,9,0,10,0,5,0,93,38,20,22,54,32,0,30,65,0,0
evm.TU.chromosome_14.7219,164,0,25,156,9,97,42,18,22,145,48,61,49,50,99,14,38,89,6,0
evm.TU.chromosome_10.737,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,0,0,0,0
evm.TU.chromosome_6.849,147,0,228,18,0,47,109,112,20,139,65,73,164,129,101,6,79,119,0,0
evm.TU.chromosome_6.848,3,0,8,6,0,0,2,0,0,5,7,3,5,5,4,0,0,0,0,0
evm.TU.chromosome_3.727,111,0,2140,17,0,117,682,69,21,56,589,57,46,84,63,31,29,156,6,4
evm.TU.chromosome_6.843,5,0,4,2,7,2,6,6,12,15,27,4,12,7,5,0,3,12,7,0
evm.TU.chromosome_6.842,124,0,435,108,11,75,259,344,33,113,225,112,222,199,165,19,179,150,0,35
evm.TU.chromosome_6.841,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,2,0,0
evm.TU.chromosome_6.840,108,0,314,48,7,211,88,166,13,49,69,80,420,49,43,25,79,55,3,3
evm.TU.chromosome_6.847,813,0,2717,69,21,648,872,810,12,946,598,373,1821,655,430,64,743,454,32,49
evm.TU.chromosome_6.846,2373,0,1678,483,13,630,1383,819,96,1636,1344,897,1305,1757,1453,153,1951,988,93,193
evm.TU.chromosome_6.845,43,0,0,0,0,0,2,3,0,5,47,0,0,12,5,0,3,16,0,0
evm.TU.chromosome_6.844,0,0,0,0,0,0,0,318,109,0,170,0,0,0,0,41,0,179,0,0
evm.TU.chromosome_9.1126,24,0,85,47,0,23,70,22,2,14,33,14,10,12,74,12,16,14,0,0
evm.TU.chromosome_4.1319,0,0,31,0,0,2,0,9,0,10,0,0,32,5,16,0,0,0,0,0
evm.TU.chromosome_4.1318,2613,0,2996,379,43,433,1621,1510,207,1970,2079,932,1408,1504,1735,263,1236,1280,64,198
evm.TU.chromosome_4.1315,202,0,1066,231,24,255,712,1017,779,298,309,375,1079,233,218,55,245,228,71,0
evm.TU.chromosome_4.1314,339,0,803,95,5,186,286,471,168,299,258,266,403,199,230,30,330,211,27,19
evm.TU.chromosome_4.1317,3657,0,12030,827,99,1607,3219,7658,354,3184,3445,2664,3010,4423,3952,440,4089,2073,105,312
evm.TU.chromosome_4.1316,59,0,337,15,0,50,107,147,8,154,95,38,123,106,73,16,89,46,0,4
evm.TU.chromosome_4.1311,26,0,109,23,0,34,287,304,185,44,0,42,55,42,27,0,16,14,7,0
evm.TU.chromosome_4.1310,236,0,653,345,40,94,605,1060,731,299,325,218,391,228,230,105,216,272,73,27
evm.TU.chromosome_4.1313,0,0,27,0,0,0,135,6,56,0,6,0,0,0,0,0,0,3,0,0
evm.TU.chromosome_4.1312,74,0,109,38,6,9,57,69,0,77,54,50,43,32,20,7,79,30,26,23
evm.TU.chromosome_13.3323,230,0,277,100,0,76,278,116,54,690,417,122,201,165,258,0,307,193,28,42
evm.TU.chromosome_13.3322,283,0,443,27,4,46,167,112,0,149,52,73,171,122,44,36,51,96,0,13
evm.TU.chromosome_13.3321,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,9,0,0,0,0
evm.TU.chromosome_13.3320,11,0,24,0,0,0,6,0,6,0,23,12,5,7,7,6,5,7,0,0
evm.TU.chromosome_13.3327,43,0,25,0,0,0,31,26,0,10,39,4,0,0,0,8,16,11,0,0
evm.TU.chromosome_13.3326,151,0,412,13,0,100,178,153,39,298,179,72,245,232,236,12,141,130,0,23
evm.TU.chromosome_13.3325,660,0,2832,294,12,393,1184,1846,195,696,583,772,1926,766,761,158,731,563,19,67
evm.TU.chromosome_13.3324,59,0,127,40,0,6,62,48,21,44,55,64,86,31,25,19,34,38,3,3
evm.TU.chromosome_13.3329,0,0,0,0,0,11,0,2,4,1,0,0,0,0,2,0,0,0,0,0
evm.TU.chromosome_9.1122,32,0,47,22,3,10,23,45,0,98,6,24,24,0,42,7,0,29,4,3
evm.TU.chromosome_7.45,278,0,614,43,0,69,341,534,34,302,418,152,495,389,204,13,295,103,13,17
evm.TU.chromosome_7.1035,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_7.47,300,0,427,95,16,68,275,319,61,285,285,149,259,192,342,44,321,177,16,18
evm.TU.chromosome_7.46,120,0,93,4,0,39,68,57,0,112,72,15,34,131,49,5,75,53,0,23
evm.TU.chromosome_7.41,85,0,202,19,0,90,276,291,0,220,204,174,252,124,102,0,157,93,0,0
evm.TU.chromosome_7.40,247,0,460,83,0,139,334,376,25,287,164,120,129,405,216,71,256,239,10,36
evm.TU.chromosome_7.43,378,0,560,134,0,211,417,649,88,318,264,220,461,294,380,27,403,191,15,27
evm.TU.chromosome_7.1034,54,0,84,88,0,94,158,96,50,306,185,289,199,146,135,10,175,415,4,11
evm.TU.chromosome_7.49,3,0,4,5,1,1,2,110,3,5,0,0,2,1,2,0,5,6,0,0
evm.TU.chromosome_7.1037,1,0,3,5,0,2,2,12,0,0,0,15,7,0,13,0,13,6,0,0
evm.TU.chromosome_3.725,658,0,1013,68,0,295,291,685,21,455,516,206,696,515,508,85,414,267,0,32
evm.TU.chromosome_4.194,141,0,66,4,0,22,36,105,12,14,55,37,46,165,82,15,116,116,2,0
evm.TU.chromosome_5.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_5.48,2,0,0,0,0,0,0,16,5,1,0,4,0,2,8,0,0,0,0,0
evm.TU.chromosome_5.47,0,0,0,0,0,8,0,6,0,8,0,13,0,5,6,3,0,11,0,0
evm.TU.chromosome_4.193,71,0,23,10,7,0,30,25,0,112,79,30,52,45,84,7,56,50,0,4
evm.TU.chromosome_5.45,23,0,10,36,0,0,33,4,0,0,38,12,0,22,0,14,82,27,0,0
evm.TU.chromosome_5.44,139,0,85,43,0,28,56,75,22,165,53,39,26,78,112,18,115,103,13,6
evm.TU.chromosome_5.43,0,0,52,0,0,0,0,0,0,0,0,0,0,20,0,0,0,11,0,0
evm.TU.chromosome_5.42,472,0,591,45,12,120,360,382,29,342,551,219,334,419,339,66,332,314,50,29
evm.TU.chromosome_5.41,0,0,3,0,0,4,0,0,7,0,0,0,10,0,0,4,5,0,0,0
evm.TU.chromosome_4.192,2206,0,1443,295,34,214,1026,804,249,1753,1438,859,656,1892,767,210,1697,638,51,96
evm.TU.chromosome_12.2640,209,0,92,113,31,33,185,78,62,252,232,84,143,203,48,38,223,120,31,71
evm.TU.chromosome_12.2641,0,0,8,0,0,0,7,0,12,7,20,5,13,7,0,0,0,12,0,0
evm.TU.chromosome_1.1668,61,0,22,1,0,66,47,10,0,4,133,35,2,31,3,2,173,16,0,4
evm.TU.chromosome_1.1669,15,0,4,1,0,15,6,0,0,0,55,1,10,59,1,2,20,0,0,0
evm.TU.chromosome_12.2644,1065,0,1050,122,11,252,661,591,45,737,981,335,700,849,666,84,761,485,25,48
evm.TU.chromosome_7.1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
evm.TU.chromosome_12.2646,438,0,126,17,20,41,267,85,80,238,147,75,212,281,127,42,171,175,0,30
evm.TU.chromosome_12.2647,46,0,31,42,0,0,34,40,0,75,54,29,31,16,39,8,53,37,0,4
evm.TU.chromosome_1.1662,48,0,53,25,0,18,51,36,18,45,78,23,49,40,36,13,41,42,5,0
evm.TU.chromosome_1.1663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_1.1660,0,0,2,0,0,0,0,0,0,5,5,0,4,0,4,0,0,0,0,0
evm.TU.chromosome_1.1661,0,0,0,0,0,37,27,105,0,74,10,130,0,0,13,0,10,7,0,0
evm.TU.chromosome_1.1666,10,0,3,85,0,164,9,0,0,373,20,15,318,195,568,112,37,7,4,3
evm.TU.chromosome_13.1752,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,41,0,0,0
evm.TU.chromosome_1.1664,153,0,130,6,5,175,14,189,31,294,136,53,25,34,291,9,67,103,0,2
evm.TU.chromosome_1.1665,37,0,20,54,3,100,157,11,10,210,14,262,203,332,494,54,9,17,1,2
evm.TU.chromosome_14.4749,101,0,21,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_14.4748,2,0,0,0,0,18,65,0,10,0,0,0,0,0,0,0,0,0,0,12
evm.TU.chromosome_14.4741,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_14.4740,14,0,83,7,0,23,0,10,0,14,37,35,9,110,63,0,32,0,0,8
evm.TU.chromosome_14.4743,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_14.4742,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
evm.TU.chromosome_14.4745,0,0,125,0,4,0,26,148,0,0,116,131,34,415,114,5,247,0,0,4
evm.TU.chromosome_14.4744,0,0,88,0,0,0,29,94,0,0,17,0,14,22,0,0,38,26,0,0
evm.TU.chromosome_14.4747,712,0,1143,565,39,268,796,768,155,679,1022,293,695,644,873,178,837,780,90,74
evm.TU.chromosome_14.4746,3,0,0,4,0,0,41,33,1,17,0,0,0,0,0,0,0,20,0,0
evm.TU.chromosome_13.1757,14,0,37,0,0,14,18,30,3,15,5,5,5,7,11,0,17,20,0,1
evm.TU.chromosome_3.723,37,0,84,8,7,30,81,78,0,62,47,28,134,33,53,8,58,60,3,2
evm.TU.chromosome_7.1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_7.1603,1,0,3,11,0,0,11,9,2,3,31,3,5,1,0,0,5,2,0,0
evm.TU.chromosome_4.348,498,0,348,224,8,81,305,431,48,418,290,283,216,277,794,121,296,261,71,40
evm.TU.chromosome_4.349,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_7.1606,0,0,0,0,0,6,3,0,7,4,0,3,0,0,0,0,0,0,0,0
evm.TU.chromosome_7.1607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_7.1604,10,0,17,1,0,5,19,1,0,8,21,6,10,30,8,2,9,25,1,0
evm.TU.chromosome_7.1605,0,0,0,0,0,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_4.343,4,0,10,0,0,0,0,11,0,0,0,0,0,0,15,0,0,0,0,0
evm.TU.chromosome_7.1608,2,0,1,0,0,11,0,14,0,2,12,1,0,13,43,1,0,5,1,0
evm.TU.chromosome_7.1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_4.346,0,0,21,0,0,15,53,31,9,23,8,18,15,20,33,0,22,0,0,0
evm.TU.chromosome_4.347,18,0,2,4,0,16,3,27,1,10,10,13,32,12,5,0,13,31,0,0
evm.TU.chromosome_4.344,0,0,0,0,0,264,0,286,75,148,0,0,0,3,0,0,84,22,0,4
evm.TU.chromosome_4.345,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0
evm.TU.chromosome_1.1006,0,0,3,0,0,2,0,0,2,2,0,0,1,2,0,0,0,0,0,0
evm.TU.chromosome_1.1007,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_3.722,58,0,46,9,0,0,21,4,10,0,18,20,19,77,15,6,27,18,0,0
evm.TU.chromosome_1.1004,53,0,75,10,0,9,27,17,0,31,35,17,5,6,30,0,9,13,0,4
evm.TU.chromosome_2.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_2.938,2,0,0,0,0,0,0,0,0,5,0,2,0,19,0,0,0,0,0,0
evm.TU.chromosome_14.7340_evm.TU.chromosome_14.7342,22,0,16,0,0,0,10,0,0,22,15,12,19,17,25,0,33,10,0,3
evm.TU.chromosome_2.933,311,0,293,237,38,149,82,263,19,196,69,98,120,370,269,59,101,183,29,12
evm.TU.chromosome_2.932,368,0,156,75,26,58,83,66,10,196,122,49,115,181,328,97,81,104,9,28
evm.TU.chromosome_2.931,207,0,0,40,0,131,0,76,0,24,105,79,96,240,283,0,60,52,23,6
evm.TU.chromosome_2.930,162,0,0,78,16,273,0,240,12,16,158,224,334,322,437,8,112,196,15,60
evm.TU.chromosome_2.937,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
evm.TU.chromosome_2.936,0,0,0,0,0,0,0,0,0,0,6,2,3,9,0,6,0,15,0,0
evm.TU.chromosome_2.935,7,0,0,0,0,0,0,5,0,0,8,0,2,4,0,5,0,0,0,0
evm.TU.chromosome_2.934,572,0,1176,385,0,12,340,10,71,140,417,291,81,60,895,4,78,128,259,0
evm.TU.chromosome_6.2503,6,0,10,13,3,14,27,18,50,24,12,20,11,33,10,10,14,3,3,0
evm.TU.chromosome_1.1000,0,0,7,0,0,0,6,34,0,0,0,0,3,0,6,9,0,0,0,0
evm.TU.chromosome_10.2315,28,0,0,0,0,0,16,5,0,101,0,18,128,421,15,3,37,36,0,0
evm.TU.chromosome_3.721,7,0,0,131,0,4,24,2,0,19,0,9,44,96,27,4,28,9,13,2
evm.TU.chromosome_1.1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_10.2316,202,0,318,78,0,55,240,177,45,182,245,105,296,210,163,14,162,229,35,0
evm.TU.chromosome_10.2317,173,0,419,171,10,210,360,347,131,279,252,194,294,340,281,33,185,111,18,6
evm.TU.chromosome_10.2310,47,0,129,0,0,0,47,103,0,64,41,28,69,67,33,0,24,43,5,0
evm.TU.chromosome_10.2311,656,0,1103,588,100,355,651,1001,920,548,659,529,943,635,500,129,506,621,172,65
evm.TU.chromosome_7.1695,2,0,0,0,11,0,0,0,0,0,6,0,6,2,0,0,3,3,0,0
evm.TU.chromosome_10.2312,18,0,15,13,0,0,0,12,7,38,32,4,26,7,12,0,13,18,0,0
evm.TU.chromosome_3.720,26,0,103,55,0,0,21,5,0,5,0,10,15,58,89,4,15,5,0,6
evm.TU.chromosome_7.1694,605,0,1194,247,45,181,726,568,150,1272,1654,427,733,1022,764,128,1097,657,89,131
evm.TU.chromosome_10.2313,155,0,329,14,0,44,155,62,67,85,200,76,77,103,96,12,50,98,19,14
evm.TU.chromosome_7.1697,116,0,374,13,0,93,226,233,29,235,113,97,225,211,147,41,155,145,16,28
evm.TU.chromosome_13.2588,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_13.2589,12,0,54,0,0,21,76,38,0,28,23,26,40,46,16,0,32,49,9,16
evm.TU.chromosome_7.1696,214,0,471,19,11,74,201,302,8,270,175,132,174,192,171,33,127,90,0,10
evm.TU.chromosome_13.2580,36,0,24,15,1,17,20,38,1,67,12,2,23,52,13,0,19,42,2,2
evm.TU.chromosome_7.1691,322,0,612,133,8,90,275,511,42,233,304,224,535,373,317,42,373,297,5,49
evm.TU.chromosome_13.2582,24,0,220,55,0,42,115,175,56,51,133,50,155,45,79,8,44,58,8,16
evm.TU.chromosome_13.2583,43,0,144,17,20,0,74,54,34,29,92,12,79,33,60,17,31,48,0,15
evm.TU.chromosome_13.2584,1844,0,2481,343,33,706,1995,1740,177,1649,1722,1101,1634,1793,1608,282,1418,1624,35,195
evm.TU.chromosome_13.2585,1635,0,3151,904,54,1005,1638,2109,227,1333,1726,834,2404,1779,1044,292,1531,1280,190,109
evm.TU.chromosome_13.2586,45,0,0,14,0,0,17,7,0,37,44,35,21,18,67,0,16,12,3,6
evm.TU.chromosome_13.2587,52,0,53,19,0,24,41,40,0,19,54,18,41,53,33,6,33,44,0,10
evm.TU.chromosome_9.2252,35,0,68,133,2,11,38,141,19,70,61,80,103,30,68,13,74,74,0,16
evm.TU.chromosome_9.2253,237,0,514,237,0,158,429,395,118,464,342,304,421,181,224,52,399,260,39,53
evm.TU.chromosome_9.2250,55,0,1153,13,0,80,77,182,15,65,72,87,120,205,53,43,119,131,0,14
evm.TU.chromosome_9.2251,3806,0,2928,2733,202,994,3241,2467,1659,2185,3924,1494,2252,1749,3165,630,2030,3386,438,365
evm.TU.chromosome_9.2256,24,0,17,0,0,0,33,13,10,19,46,8,33,19,31,0,25,7,2,6
Thr_1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_9.2254,2,0,5,0,0,0,2,24,0,0,0,3,0,0,12,0,6,2,0,0
evm.TU.chromosome_9.2255,81,0,25,0,0,0,66,52,0,21,13,32,17,12,45,8,59,29,0,0
evm.TU.chromosome_9.2258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_9.2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thr_2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thr_2434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thr_2435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thr_2433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_13.3098,38,0,22,0,0,4,22,8,0,31,12,4,7,6,39,10,22,10,0,0
evm.TU.chromosome_10.1554,0,0,2,0,0,4,0,6,0,0,0,0,0,0,0,3,0,0,0,0
evm.TU.chromosome_3.1870,266,0,237,45,6,18,160,189,14,167,160,44,243,219,148,19,160,138,60,0
evm.TU.chromosome_13.3096,0,0,0,0,0,2,0,0,5,0,22,0,6,0,0,0,0,4,0,0
Gln_2266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_3.1872,0,0,0,0,0,14,0,0,0,0,74,0,0,6,38,10,0,0,0,0
Glu_2353,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
Glu_2357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glu_2356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_7.589,357,0,425,136,10,96,353,256,46,392,479,217,358,480,192,23,244,159,25,14
Glu_2354,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
evm.TU.chromosome_7.587,554,0,1021,76,8,102,391,327,37,598,289,252,633,247,376,32,351,196,0,12
evm.TU.chromosome_7.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_7.585,403,0,630,149,0,169,420,507,157,512,324,297,706,407,367,38,387,334,31,40
evm.TU.chromosome_7.584,32,0,50,9,0,6,26,24,0,33,13,4,6,52,23,7,24,34,0,14
evm.TU.chromosome_2.472,0,0,0,0,0,0,3,3,0,3,0,0,0,2,0,0,0,0,0,0
evm.TU.chromosome_7.582,8,0,21,0,0,0,12,0,0,16,10,0,0,20,8,0,15,21,0,0
evm.TU.chromosome_7.581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_7.580,174,0,100,61,10,15,68,51,60,91,105,108,52,134,136,19,104,128,38,22
evm.TU.chromosome_13.1772,16,0,4,5,40,0,15,19,0,3,7,0,6,29,8,0,0,8,0,0
evm.TU.chromosome_13.1773,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_13.1770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
evm.TU.chromosome_13.1771,21,0,20,17,0,7,16,17,13,0,33,10,37,28,15,8,15,67,6,0
evm.TU.chromosome_13.1776,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
evm.TU.chromosome_13.1777,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_13.1774,0,0,0,0,0,6,0,0,0,0,0,0,0,37,12,0,8,0,0,0
evm.TU.chromosome_13.1775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
evm.TU.chromosome_13.1778,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_13.1779,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,1,0
Thr_3479,1,0,1,0,1,1,1,1,1,2,2,0,3,1,1,0,3,1,1,0
Thr_3478,0,0,0,1,1,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0
Thr_3477,1,0,2,1,0,1,2,1,11,1,1,1,1,3,1,0,0,2,0,0
evm.TU.chromosome_3.1214,44,0,163,22,0,52,73,192,11,20,39,47,71,42,25,0,52,42,0,0
evm.TU.chromosome_8.902,0,0,0,4,0,0,0,6,0,7,0,0,0,4,0,0,11,0,0,0
evm.TU.chromosome_10.2202,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Gly_4391,0,0,3,2,3,0,0,0,1,0,1,1,0,1,0,1,1,4,0,0
Thr_4290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Thr_4291,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_6.454,17,0,0,0,0,0,10,204,103,0,0,8,15,0,0,3,11,9,0,0
evm.TU.chromosome_6.455,4,0,62,10,0,0,0,0,3,3,11,9,25,92,7,2,5,4,4,0
evm.TU.chromosome_6.456,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
evm.TU.chromosome_6.457,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0
evm.TU.chromosome_6.450,2,0,43,5,0,1,0,2,0,1,17,6,47,53,9,3,1,3,0,0
evm.TU.chromosome_6.451,0,0,6,0,0,0,0,2,0,2,0,0,9,6,0,0,0,0,0,0
evm.TU.chromosome_6.452,35,0,11,0,9,15,55,0,5,10,32,63,12,79,33,0,1,21,0,8
evm.TU.chromosome_6.453,7,0,0,0,0,0,5,11,1,30,0,0,19,19,0,0,7,16,0,0
evm.TU.chromosome_6.458,1,0,1,0,0,2,5,3,0,5,3,17,5,20,0,1,0,8,0,0
