Time,Value,Temp,Date,Channel,User,SensorID,Sensor_Name,delta_t,Time_Unit,O2_Unit,Mode,Phase,Phase_Unit,Amplitude,Amplitude_Unit,Temp_Unit,Pressure,Pressure_Unit,Salinity,Salinity_Unit,Error,Cal0,Cal0_Unit,T0,T0_Unit,O2Cal2nd,O2_Unit,Cal2nd,Cal2nd_Unit,T2nd,T2nd_Unit,CalPressure,CalPressure_Unit,f1,dPhi1,dkSv1,dPhi2,dkSv2,m,Cal_Mode,SignalLEDCurrent,User_Signal_Intensity,ReferenceLEDCurrent,Reference_Amplitude,Device_Serial,FwVersion,SwVersion,Sensor_Type,BatchID,Calibration_Date,Sensor_Lot,PreSens_Calibr,Battery_Voltage,Battery_Voltage_Unit
10:12:19,295.14,7.646,2/4/21,6,default,811383162,OXY-CH6,0.884,min,µmol/L,Humid,22.809,deg,38195,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394657.32,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:20,295.089,7.646,2/4/21,6,default,811383162,OXY-CH6,0.901,min,µmol/L,Humid,22.811,deg,38192,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394665.66,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:21,295.053,7.645,2/4/21,6,default,811383162,OXY-CH6,0.918,min,µmol/L,Humid,22.813,deg,38194,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394667.14,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:22,294.862,7.654,2/4/21,6,default,811383162,OXY-CH6,0.935,min,µmol/L,Humid,22.817,deg,38193,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394670.54,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:23,295.036,7.654,2/4/21,6,default,811383162,OXY-CH6,0.952,min,µmol/L,Humid,22.81,deg,38194,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394671.6,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:24,294.957,7.66,2/4/21,6,default,811383162,OXY-CH6,0.968,min,µmol/L,Humid,22.811,deg,38193,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394657.21,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:25,295.077,7.648,2/4/21,6,default,811383162,OXY-CH6,0.985,min,µmol/L,Humid,22.811,deg,38193,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394662.6,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:26,294.843,7.654,2/4/21,6,default,811383162,OXY-CH6,1.002,min,µmol/L,Humid,22.818,deg,38192,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394664.37,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:27,295.116,7.649,2/4/21,6,default,811383162,OXY-CH6,1.018,min,µmol/L,Humid,22.809,deg,38189,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394664.12,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:28,295.127,7.653,2/4/21,6,default,811383162,OXY-CH6,1.035,min,µmol/L,Humid,22.807,deg,38193,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394665.3,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:29,295.005,7.65,2/4/21,6,default,811383162,OXY-CH6,1.051,min,µmol/L,Humid,22.813,deg,38195,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394660.8,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:30,294.901,7.663,2/4/21,6,default,811383162,OXY-CH6,1.068,min,µmol/L,Humid,22.812,deg,38192,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394659.05,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:31,294.889,7.654,2/4/21,6,default,811383162,OXY-CH6,1.084,min,µmol/L,Humid,22.816,deg,38197,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394645.62,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:32,294.987,7.649,2/4/21,6,default,811383162,OXY-CH6,1.101,min,µmol/L,Humid,22.814,deg,38194,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394638.94,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:33,295.049,7.655,2/4/21,6,default,811383162,OXY-CH6,1.118,min,µmol/L,Humid,22.809,deg,38189,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394658.14,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:34,294.625,7.681,2/4/21,6,default,811383162,OXY-CH6,1.135,min,µmol/L,Humid,22.816,deg,38189,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394637.97,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:35,294.998,7.668,2/4/21,6,default,811383162,OXY-CH6,1.152,min,µmol/L,Humid,22.806,deg,38190,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394652.54,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:36,294.97,7.666,2/4/21,6,default,811383162,OXY-CH6,1.168,min,µmol/L,Humid,22.808,deg,38197,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394645.57,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:37,294.907,7.665,2/4/21,6,default,811383162,OXY-CH6,1.185,min,µmol/L,Humid,22.811,deg,38187,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394665.94,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:38,295.136,7.664,2/4/21,6,default,811383162,OXY-CH6,1.201,min,µmol/L,Humid,22.802,deg,38191,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394631.19,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:39,295.115,7.669,2/4/21,6,default,811383162,OXY-CH6,1.218,min,µmol/L,Humid,22.801,deg,38187,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394645.33,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:40,294.978,7.665,2/4/21,6,default,811383162,OXY-CH6,1.235,min,µmol/L,Humid,22.808,deg,38197,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394649.71,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:41,294.736,7.674,2/4/21,6,default,811383162,OXY-CH6,1.252,min,µmol/L,Humid,22.814,deg,38187,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394645.24,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:42,294.827,7.668,2/4/21,6,default,811383162,OXY-CH6,1.268,min,µmol/L,Humid,22.813,deg,38191,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394627.27,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:43,295.013,7.672,2/4/21,6,default,811383162,OXY-CH6,1.284,min,µmol/L,Humid,22.804,deg,38191,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394635.08,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:44,294.468,7.681,2/4/21,6,default,811383162,OXY-CH6,1.301,min,µmol/L,Humid,22.822,deg,38186,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394634.9,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:45,294.844,7.674,2/4/21,6,default,811383162,OXY-CH6,1.318,min,µmol/L,Humid,22.81,deg,38185,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394628.03,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:46,294.72,7.671,2/4/21,6,default,811383162,OXY-CH6,1.335,min,µmol/L,Humid,22.816,deg,38187,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394626.88,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:47,294.75,7.673,2/4/21,6,default,811383162,OXY-CH6,1.351,min,µmol/L,Humid,22.814,deg,38192,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394631.19,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:48,294.687,7.662,2/4/21,6,default,811383162,OXY-CH6,1.368,min,µmol/L,Humid,22.821,deg,38190,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394633.13,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:49,294.637,7.669,2/4/21,6,default,811383162,OXY-CH6,1.385,min,µmol/L,Humid,22.82,deg,38185,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394635.92,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:50,294.881,7.677,2/4/21,6,default,811383162,OXY-CH6,1.402,min,µmol/L,Humid,22.807,deg,38182,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394621.78,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:51,295.111,7.677,2/4/21,6,default,811383162,OXY-CH6,1.418,min,µmol/L,Humid,22.798,deg,38187,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394621.04,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:52,294.722,7.663,2/4/21,6,default,811383162,OXY-CH6,1.435,min,µmol/L,Humid,22.819,deg,38177,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394628.69,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:53,294.961,7.657,2/4/21,6,default,811383162,OXY-CH6,1.451,min,µmol/L,Humid,22.812,deg,38181,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394621.69,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:54,294.755,7.685,2/4/21,6,default,811383162,OXY-CH6,1.468,min,µmol/L,Humid,22.809,deg,38181,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394637.32,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:55,295.013,7.667,2/4/21,6,default,811383162,OXY-CH6,1.484,min,µmol/L,Humid,22.806,deg,38174,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394630.77,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:56,294.709,7.675,2/4/21,6,default,811383162,OXY-CH6,1.501,min,µmol/L,Humid,22.815,deg,38173,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394618.04,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:57,294.913,7.672,2/4/21,6,default,811383162,OXY-CH6,1.518,min,µmol/L,Humid,22.808,deg,38175,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394614.63,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:58,294.729,7.683,2/4/21,6,default,811383162,OXY-CH6,1.534,min,µmol/L,Humid,22.811,deg,38170,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394623.03,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:12:59,294.848,7.676,2/4/21,6,default,811383162,OXY-CH6,1.551,min,µmol/L,Humid,22.809,deg,38176,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394625.21,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:13:00,294.565,7.682,2/4/21,6,default,811383162,OXY-CH6,1.568,min,µmol/L,Humid,22.818,deg,38167,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394606.8,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:13:01,294.89,7.666,2/4/21,6,default,811383162,OXY-CH6,1.585,min,µmol/L,Humid,22.811,deg,38174,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394625.04,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:13:02,294.701,7.668,2/4/21,6,default,811383162,OXY-CH6,1.601,min,µmol/L,Humid,22.818,deg,38169,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394622.16,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:13:03,294.764,7.662,2/4/21,6,default,811383162,OXY-CH6,1.618,min,µmol/L,Humid,22.818,deg,38168,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394613.98,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:13:04,294.498,7.691,2/4/21,6,default,811383162,OXY-CH6,1.635,min,µmol/L,Humid,22.817,deg,38167,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394616.33,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:13:05,294.731,7.682,2/4/21,6,default,811383162,OXY-CH6,1.652,min,µmol/L,Humid,22.811,deg,38176,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394612.87,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:13:06,294.826,7.668,2/4/21,6,default,811383162,OXY-CH6,1.668,min,µmol/L,Humid,22.813,deg,38166,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394610.76,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:13:07,294.831,7.675,2/4/21,6,default,811383162,OXY-CH6,1.684,min,µmol/L,Humid,22.81,deg,38173,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394615.29,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:13:08,294.792,7.674,2/4/21,6,default,811383162,OXY-CH6,1.701,min,µmol/L,Humid,22.812,deg,38168,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394608.23,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:13:09,294.746,7.671,2/4/21,6,default,811383162,OXY-CH6,1.718,min,µmol/L,Humid,22.815,deg,38171,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394601.3,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:13:10,294.965,7.677,2/4/21,6,default,811383162,OXY-CH6,1.735,min,µmol/L,Humid,22.804,deg,38166,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394607.84,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:13:11,294.757,7.667,2/4/21,6,default,811383162,OXY-CH6,1.751,min,µmol/L,Humid,22.816,deg,38171,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394594.58,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:13:12,294.834,7.659,2/4/21,6,default,811383162,OXY-CH6,1.768,min,µmol/L,Humid,22.816,deg,38168,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394588.72,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:13:13,294.712,7.662,2/4/21,6,default,811383162,OXY-CH6,1.785,min,µmol/L,Humid,22.82,deg,38170,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394603.68,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:13:14,294.724,7.666,2/4/21,6,default,811383162,OXY-CH6,1.801,min,µmol/L,Humid,22.818,deg,38165,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394597.47,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:13:15,294.821,7.671,2/4/21,6,default,811383162,OXY-CH6,1.818,min,µmol/L,Humid,22.812,deg,38166,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394608.19,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:13:16,295.024,7.666,2/4/21,6,default,811383162,OXY-CH6,1.835,min,µmol/L,Humid,22.806,deg,38164,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394600.86,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:13:17,294.962,7.664,2/4/21,6,default,811383162,OXY-CH6,1.852,min,µmol/L,Humid,22.809,deg,38165,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394612.73,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
10:13:18,294.796,7.681,2/4/21,6,default,811383162,OXY-CH6,1.868,min,µmol/L,Humid,22.809,deg,38165,µV,°C,1010,hPa,35.3,pmil,0,55.39,deg,20,°C,100,%a.s.,21.72,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,26.25,0,44,394588.65,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,000000-000,12/19/20 11:19,0000-00,0,no battery,V
