"","pair_id","miRNA","mRNA","timepoint","Ambient","Heat","cluster"
"3866","Cluster_3730_evm.TU.chromosome_14.5929","Cluster_3730","evm.TU.chromosome_14.5929","TP5",0.2,-0.2,"3"
"3867","Cluster_3730_evm.TU.chromosome_14.6259","Cluster_3730","evm.TU.chromosome_14.6259","TP5",-0.8,0.4,"1"
"3868","Cluster_3730_evm.TU.chromosome_14.628","Cluster_3730","evm.TU.chromosome_14.628","TP5",-0.2,0,"3"
"3869","Cluster_3730_evm.TU.chromosome_14.6424","Cluster_3730","evm.TU.chromosome_14.6424","TP5",0,-0.6,"3"
"3870","Cluster_3730_evm.TU.chromosome_14.6492","Cluster_3730","evm.TU.chromosome_14.6492","TP5",-0.4,0,"1"
"3871","Cluster_3730_evm.TU.chromosome_14.67","Cluster_3730","evm.TU.chromosome_14.67","TP5",0.2,-0.8,"2"
"3872","Cluster_3730_evm.TU.chromosome_14.677","Cluster_3730","evm.TU.chromosome_14.677","TP5",-0.4,-1,"3"
"3873","Cluster_3730_evm.TU.chromosome_14.6923","Cluster_3730","evm.TU.chromosome_14.6923","TP5",0.316227766016838,0.2,"3"
"3874","Cluster_3730_evm.TU.chromosome_14.6938","Cluster_3730","evm.TU.chromosome_14.6938","TP5",0.8,0.2,"2"
"3875","Cluster_3730_evm.TU.chromosome_14.7054","Cluster_3730","evm.TU.chromosome_14.7054","TP5",-0.2,-0.2,"3"
"3876","Cluster_3730_evm.TU.chromosome_14.7120","Cluster_3730","evm.TU.chromosome_14.7120","TP5",-0.4,-1,"3"
"3877","Cluster_3730_evm.TU.chromosome_14.7161","Cluster_3730","evm.TU.chromosome_14.7161","TP5",-0.316227766016838,0.4,"1"
"3878","Cluster_3730_evm.TU.chromosome_14.7190","Cluster_3730","evm.TU.chromosome_14.7190","TP5",-0.2,0.6,"1"
"3879","Cluster_3730_evm.TU.chromosome_14.831","Cluster_3730","evm.TU.chromosome_14.831","TP5",0.4,-0.8,"2"
"3880","Cluster_3730_evm.TU.chromosome_14.93","Cluster_3730","evm.TU.chromosome_14.93","TP5",0.8,0,"2"
"3881","Cluster_3730_evm.TU.chromosome_2.1096","Cluster_3730","evm.TU.chromosome_2.1096","TP5",0.2,0,"3"
"3882","Cluster_3730_evm.TU.chromosome_2.1567","Cluster_3730","evm.TU.chromosome_2.1567","TP5",-0.4,0.4,"1"
"3883","Cluster_3730_evm.TU.chromosome_2.1614","Cluster_3730","evm.TU.chromosome_2.1614","TP5",-0.6,0.2,"1"
"3884","Cluster_3730_evm.TU.chromosome_2.1626","Cluster_3730","evm.TU.chromosome_2.1626","TP5",-0.8,0,"1"
"3885","Cluster_3730_evm.TU.chromosome_2.1648","Cluster_3730","evm.TU.chromosome_2.1648","TP5",0.316227766016838,0.8,"3"
"3886","Cluster_3730_evm.TU.chromosome_2.1670","Cluster_3730","evm.TU.chromosome_2.1670","TP5",0.316227766016838,0.4,"3"
"3887","Cluster_3730_evm.TU.chromosome_2.1687","Cluster_3730","evm.TU.chromosome_2.1687","TP5",0.4,-0.4,"2"
"3888","Cluster_3730_evm.TU.chromosome_2.1700","Cluster_3730","evm.TU.chromosome_2.1700","TP5",0.4,-0.948683298050514,"2"
"3889","Cluster_3730_evm.TU.chromosome_2.1702","Cluster_3730","evm.TU.chromosome_2.1702","TP5",-0.4,-0.8,"3"
"3890","Cluster_3730_evm.TU.chromosome_2.1983","Cluster_3730","evm.TU.chromosome_2.1983","TP5",-0.4,-0.6,"3"
"3891","Cluster_3730_evm.TU.chromosome_2.343","Cluster_3730","evm.TU.chromosome_2.343","TP5",0.4,0.4,"3"
"3892","Cluster_3730_evm.TU.chromosome_2.349","Cluster_3730","evm.TU.chromosome_2.349","TP5",-0.632455532033676,-0.4,"1"
"3893","Cluster_3730_evm.TU.chromosome_2.380","Cluster_3730","evm.TU.chromosome_2.380","TP5",-0.6,0.4,"1"
"3894","Cluster_3730_evm.TU.chromosome_2.409","Cluster_3730","evm.TU.chromosome_2.409","TP5",0.4,-0.2,"2"
"3895","Cluster_3730_evm.TU.chromosome_2.410","Cluster_3730","evm.TU.chromosome_2.410","TP5",1,0,"2"
"3896","Cluster_3730_evm.TU.chromosome_2.467","Cluster_3730","evm.TU.chromosome_2.467","TP5",0.6,0.6,"3"
"3897","Cluster_3730_evm.TU.chromosome_2.60","Cluster_3730","evm.TU.chromosome_2.60","TP5",-0.4,0.8,"1"
"3898","Cluster_3730_evm.TU.chromosome_2.683","Cluster_3730","evm.TU.chromosome_2.683","TP5",0.8,-0.8,"2"
"3899","Cluster_3730_evm.TU.chromosome_2.753","Cluster_3730","evm.TU.chromosome_2.753","TP5",0.4,-0.6,"2"
"3900","Cluster_3730_evm.TU.chromosome_2.754","Cluster_3730","evm.TU.chromosome_2.754","TP5",0.258198889747161,-0.258198889747161,"3"
"3901","Cluster_3730_evm.TU.chromosome_2.758","Cluster_3730","evm.TU.chromosome_2.758","TP5",-0.948683298050514,0.2,"1"
"3902","Cluster_3730_evm.TU.chromosome_2.854","Cluster_3730","evm.TU.chromosome_2.854","TP5",0.2,0.6,"3"
"3903","Cluster_3730_evm.TU.chromosome_3.1034","Cluster_3730","evm.TU.chromosome_3.1034","TP5",0.4,-0.8,"2"
"3904","Cluster_3730_evm.TU.chromosome_3.1251","Cluster_3730","evm.TU.chromosome_3.1251","TP5",-0.2,0.8,"1"
"3905","Cluster_3730_evm.TU.chromosome_3.1603","Cluster_3730","evm.TU.chromosome_3.1603","TP5",0.2,-0.2,"3"
"3906","Cluster_3730_evm.TU.chromosome_3.1613","Cluster_3730","evm.TU.chromosome_3.1613","TP5",0.316227766016838,-0.4,"2"
"3907","Cluster_3730_evm.TU.chromosome_3.1692","Cluster_3730","evm.TU.chromosome_3.1692","TP5",-0.6,0,"1"
"3908","Cluster_3730_evm.TU.chromosome_3.1813","Cluster_3730","evm.TU.chromosome_3.1813","TP5",0.6,0,"2"
"3909","Cluster_3730_evm.TU.chromosome_3.2006","Cluster_3730","evm.TU.chromosome_3.2006","TP5",0.2,-0.4,"3"
"3910","Cluster_3730_evm.TU.chromosome_3.2007","Cluster_3730","evm.TU.chromosome_3.2007","TP5",0.2,-0.8,"2"
"3911","Cluster_3730_evm.TU.chromosome_3.2008","Cluster_3730","evm.TU.chromosome_3.2008","TP5",0.6,0.8,"3"
"3912","Cluster_3730_evm.TU.chromosome_3.2017","Cluster_3730","evm.TU.chromosome_3.2017","TP5",-0.2,0.8,"1"
"3913","Cluster_3730_evm.TU.chromosome_3.241","Cluster_3730","evm.TU.chromosome_3.241","TP5",0.4,0.6,"3"
"3914","Cluster_3730_evm.TU.chromosome_3.300","Cluster_3730","evm.TU.chromosome_3.300","TP5",0.6,0.316227766016838,"2"
"3915","Cluster_3730_evm.TU.chromosome_3.523","Cluster_3730","evm.TU.chromosome_3.523","TP5",0,-0.4,"3"
"3916","Cluster_3730_evm.TU.chromosome_3.706","Cluster_3730","evm.TU.chromosome_3.706","TP5",0.6,-0.8,"2"
"3917","Cluster_3730_evm.TU.chromosome_3.980","Cluster_3730","evm.TU.chromosome_3.980","TP5",0,-0.4,"3"
"3918","Cluster_3730_evm.TU.chromosome_4.1011","Cluster_3730","evm.TU.chromosome_4.1011","TP5",0.8,-0.6,"2"
"3919","Cluster_3730_evm.TU.chromosome_4.1355","Cluster_3730","evm.TU.chromosome_4.1355","TP5",0.737864787372622,0.948683298050514,"3"
"3920","Cluster_3730_evm.TU.chromosome_4.1386","Cluster_3730","evm.TU.chromosome_4.1386","TP5",-0.4,-1,"3"
"3921","Cluster_3730_evm.TU.chromosome_4.1509","Cluster_3730","evm.TU.chromosome_4.1509","TP5",-0.4,-0.2,"3"
"3922","Cluster_3730_evm.TU.chromosome_4.1527","Cluster_3730","evm.TU.chromosome_4.1527","TP5",-0.2,-1,"3"
"3923","Cluster_3730_evm.TU.chromosome_4.1557","Cluster_3730","evm.TU.chromosome_4.1557","TP5",0.2,0.6,"3"
"3924","Cluster_3730_evm.TU.chromosome_4.1559","Cluster_3730","evm.TU.chromosome_4.1559","TP5",0,0.8,"3"
"3925","Cluster_3730_evm.TU.chromosome_4.1573","Cluster_3730","evm.TU.chromosome_4.1573","TP5",-0.210818510677892,-0.2,"3"
"3926","Cluster_3730_evm.TU.chromosome_4.1609","Cluster_3730","evm.TU.chromosome_4.1609","TP5",0,-0.4,"3"
"3927","Cluster_3730_evm.TU.chromosome_4.1878","Cluster_3730","evm.TU.chromosome_4.1878","TP5",-0.6,-0.2,"1"
"3928","Cluster_3730_evm.TU.chromosome_4.2059","Cluster_3730","evm.TU.chromosome_4.2059","TP5",0.2,0.4,"3"
"3929","Cluster_3730_evm.TU.chromosome_4.2123","Cluster_3730","evm.TU.chromosome_4.2123","TP5",-1,-0.632455532033676,"1"
"3930","Cluster_3730_evm.TU.chromosome_4.2124","Cluster_3730","evm.TU.chromosome_4.2124","TP5",-0.4,0.8,"1"
"3931","Cluster_3730_evm.TU.chromosome_4.2126","Cluster_3730","evm.TU.chromosome_4.2126","TP5",-0.4,-0.4,"3"
"3932","Cluster_3730_evm.TU.chromosome_4.2193","Cluster_3730","evm.TU.chromosome_4.2193","TP5",0.6,-0.774596669241483,"2"
"3933","Cluster_3730_evm.TU.chromosome_4.233","Cluster_3730","evm.TU.chromosome_4.233","TP5",-0.258198889747161,-0.316227766016838,"3"
"3934","Cluster_3730_evm.TU.chromosome_4.514","Cluster_3730","evm.TU.chromosome_4.514","TP5",0.4,-0.4,"2"
"3935","Cluster_3730_evm.TU.chromosome_4.691","Cluster_3730","evm.TU.chromosome_4.691","TP5",0.4,0.8,"3"
"3936","Cluster_3730_evm.TU.chromosome_4.692","Cluster_3730","evm.TU.chromosome_4.692","TP5",-0.6,0.737864787372622,"1"
"3937","Cluster_3730_evm.TU.chromosome_4.731","Cluster_3730","evm.TU.chromosome_4.731","TP5",-0.2,0.4,"1"
"3938","Cluster_3730_evm.TU.chromosome_4.845","Cluster_3730","evm.TU.chromosome_4.845","TP5",-0.6,0,"1"
"3939","Cluster_3730_evm.TU.chromosome_4.896","Cluster_3730","evm.TU.chromosome_4.896","TP5",0,0.2,"3"
"3940","Cluster_3730_evm.TU.chromosome_4.903","Cluster_3730","evm.TU.chromosome_4.903","TP5",0.2,-0.6,"2"
"3941","Cluster_3730_evm.TU.chromosome_5.1168","Cluster_3730","evm.TU.chromosome_5.1168","TP5",-0.6,1,"1"
"3942","Cluster_3730_evm.TU.chromosome_5.1558","Cluster_3730","evm.TU.chromosome_5.1558","TP5",0,0.948683298050514,"1"
"3943","Cluster_3730_evm.TU.chromosome_5.1639","Cluster_3730","evm.TU.chromosome_5.1639","TP5",0.2,0.2,"3"
"3944","Cluster_3730_evm.TU.chromosome_5.2124","Cluster_3730","evm.TU.chromosome_5.2124","TP5",0.8,0.4,"2"
"3945","Cluster_3730_evm.TU.chromosome_5.2131","Cluster_3730","evm.TU.chromosome_5.2131","TP5",0.4,0.6,"3"
"3946","Cluster_3730_evm.TU.chromosome_5.226","Cluster_3730","evm.TU.chromosome_5.226","TP5",-0.774596669241483,0.948683298050514,"1"
"3947","Cluster_3730_evm.TU.chromosome_5.2502","Cluster_3730","evm.TU.chromosome_5.2502","TP5",-0.4,0.8,"1"
"3948","Cluster_3730_evm.TU.chromosome_5.383","Cluster_3730","evm.TU.chromosome_5.383","TP5",-0.8,0,"1"
"3949","Cluster_3730_evm.TU.chromosome_5.42","Cluster_3730","evm.TU.chromosome_5.42","TP5",0.2,-0.4,"3"
"3950","Cluster_3730_evm.TU.chromosome_5.435","Cluster_3730","evm.TU.chromosome_5.435","TP5",-0.737864787372622,0,"1"
"3951","Cluster_3730_evm.TU.chromosome_5.438","Cluster_3730","evm.TU.chromosome_5.438","TP5",0.2,-0.2,"3"
"3952","Cluster_3730_evm.TU.chromosome_5.68","Cluster_3730","evm.TU.chromosome_5.68","TP5",0,-0.6,"3"
"3953","Cluster_3730_evm.TU.chromosome_6.1128","Cluster_3730","evm.TU.chromosome_6.1128","TP5",-0.2,-0.4,"3"
"3954","Cluster_3730_evm.TU.chromosome_6.125","Cluster_3730","evm.TU.chromosome_6.125","TP5",0,0.4,"3"
"3955","Cluster_3730_evm.TU.chromosome_6.1365","Cluster_3730","evm.TU.chromosome_6.1365","TP5",0.4,-0.948683298050514,"2"
"3956","Cluster_3730_evm.TU.chromosome_6.1529","Cluster_3730","evm.TU.chromosome_6.1529","TP5",0.737864787372622,-0.8,"2"
"3957","Cluster_3730_evm.TU.chromosome_6.2373","Cluster_3730","evm.TU.chromosome_6.2373","TP5",0,-0.316227766016838,"3"
"3958","Cluster_3730_evm.TU.chromosome_6.2379","Cluster_3730","evm.TU.chromosome_6.2379","TP5",0,-0.4,"3"
"3959","Cluster_3730_evm.TU.chromosome_6.2485","Cluster_3730","evm.TU.chromosome_6.2485","TP5",-0.4,0.8,"1"
"3960","Cluster_3730_evm.TU.chromosome_6.319","Cluster_3730","evm.TU.chromosome_6.319","TP5",-0.316227766016838,0.737864787372622,"1"
"3961","Cluster_3730_evm.TU.chromosome_6.37","Cluster_3730","evm.TU.chromosome_6.37","TP5",-0.4,0.6,"1"
"3962","Cluster_3730_evm.TU.chromosome_6.526","Cluster_3730","evm.TU.chromosome_6.526","TP5",0.8,0.6,"2"
"3963","Cluster_3730_evm.TU.chromosome_6.828","Cluster_3730","evm.TU.chromosome_6.828","TP5",-0.4,0,"1"
"3964","Cluster_3730_evm.TU.chromosome_6.851","Cluster_3730","evm.TU.chromosome_6.851","TP5",-0.6,0.6,"1"
"3965","Cluster_3730_evm.TU.chromosome_6.947","Cluster_3730","evm.TU.chromosome_6.947","TP5",0.4,0.6,"3"
"3966","Cluster_3730_evm.TU.chromosome_6.969","Cluster_3730","evm.TU.chromosome_6.969","TP5",-0.8,1,"1"
"3967","Cluster_3730_evm.TU.chromosome_7.1086","Cluster_3730","evm.TU.chromosome_7.1086","TP5",0.2,-0.4,"3"
"3968","Cluster_3730_evm.TU.chromosome_7.1143","Cluster_3730","evm.TU.chromosome_7.1143","TP5",0.2,0.2,"3"
"3969","Cluster_3730_evm.TU.chromosome_7.1271","Cluster_3730","evm.TU.chromosome_7.1271","TP5",0,0.6,"3"
"3970","Cluster_3730_evm.TU.chromosome_7.1381","Cluster_3730","evm.TU.chromosome_7.1381","TP5",0.8,-0.2,"2"
"3971","Cluster_3730_evm.TU.chromosome_7.1617","Cluster_3730","evm.TU.chromosome_7.1617","TP5",-0.316227766016838,0.6,"1"
"3972","Cluster_3730_evm.TU.chromosome_7.1683","Cluster_3730","evm.TU.chromosome_7.1683","TP5",-0.4,-0.8,"3"
"3973","Cluster_3730_evm.TU.chromosome_7.188","Cluster_3730","evm.TU.chromosome_7.188","TP5",0.8,0.6,"2"
"3974","Cluster_3730_evm.TU.chromosome_7.197","Cluster_3730","evm.TU.chromosome_7.197","TP5",-0.4,0.4,"1"
"3975","Cluster_3730_evm.TU.chromosome_7.2109","Cluster_3730","evm.TU.chromosome_7.2109","TP5",-0.8,0.2,"1"
"3976","Cluster_3730_evm.TU.chromosome_7.2334","Cluster_3730","evm.TU.chromosome_7.2334","TP5",-0.8,0.6,"1"
"3977","Cluster_3730_evm.TU.chromosome_7.2336","Cluster_3730","evm.TU.chromosome_7.2336","TP5",0,1,"1"
"3978","Cluster_3730_evm.TU.chromosome_7.243","Cluster_3730","evm.TU.chromosome_7.243","TP5",-0.4,0.2,"1"
"3979","Cluster_3730_evm.TU.chromosome_7.2484","Cluster_3730","evm.TU.chromosome_7.2484","TP5",0.2,-0.6,"2"
"3980","Cluster_3730_evm.TU.chromosome_7.2550","Cluster_3730","evm.TU.chromosome_7.2550","TP5",-0.316227766016838,-0.4,"3"
"3981","Cluster_3730_evm.TU.chromosome_7.2615","Cluster_3730","evm.TU.chromosome_7.2615","TP5",0,-0.2,"3"
"3982","Cluster_3730_evm.TU.chromosome_7.2707","Cluster_3730","evm.TU.chromosome_7.2707","TP5",-0.4,1,"1"
"3983","Cluster_3730_evm.TU.chromosome_7.2763","Cluster_3730","evm.TU.chromosome_7.2763","TP5",0.2,-0.6,"2"
"3984","Cluster_3730_evm.TU.chromosome_7.301","Cluster_3730","evm.TU.chromosome_7.301","TP5",-1,0,"1"
"3985","Cluster_3730_evm.TU.chromosome_7.366","Cluster_3730","evm.TU.chromosome_7.366","TP5",0.2,0.8,"3"
"3986","Cluster_3730_evm.TU.chromosome_8.1090","Cluster_3730","evm.TU.chromosome_8.1090","TP5",-0.4,0.2,"1"
"3987","Cluster_3730_evm.TU.chromosome_8.1293","Cluster_3730","evm.TU.chromosome_8.1293","TP5",0,-0.8,"3"
"3988","Cluster_3730_evm.TU.chromosome_8.1297","Cluster_3730","evm.TU.chromosome_8.1297","TP5",-0.6,0,"1"
"3989","Cluster_3730_evm.TU.chromosome_8.1384","Cluster_3730","evm.TU.chromosome_8.1384","TP5",0.4,0.4,"3"
"3990","Cluster_3730_evm.TU.chromosome_8.1529","Cluster_3730","evm.TU.chromosome_8.1529","TP5",0.8,0.2,"2"
"3991","Cluster_3730_evm.TU.chromosome_8.1540","Cluster_3730","evm.TU.chromosome_8.1540","TP5",0.4,-0.4,"2"
"3992","Cluster_3730_evm.TU.chromosome_8.1549","Cluster_3730","evm.TU.chromosome_8.1549","TP5",-0.4,-0.2,"3"
"3993","Cluster_3730_evm.TU.chromosome_8.1816","Cluster_3730","evm.TU.chromosome_8.1816","TP5",-0.4,0.2,"1"
"3994","Cluster_3730_evm.TU.chromosome_8.1844","Cluster_3730","evm.TU.chromosome_8.1844","TP5",0.6,-0.8,"2"
"3995","Cluster_3730_evm.TU.chromosome_8.1908","Cluster_3730","evm.TU.chromosome_8.1908","TP5",-0.4,0,"1"
"3996","Cluster_3730_evm.TU.chromosome_8.2138","Cluster_3730","evm.TU.chromosome_8.2138","TP5",-0.4,0.8,"1"
"3997","Cluster_3730_evm.TU.chromosome_8.2168","Cluster_3730","evm.TU.chromosome_8.2168","TP5",-0.4,0.4,"1"
"3998","Cluster_3730_evm.TU.chromosome_8.2257","Cluster_3730","evm.TU.chromosome_8.2257","TP5",-0.2,-0.105409255338946,"3"
"3999","Cluster_3730_evm.TU.chromosome_8.2274","Cluster_3730","evm.TU.chromosome_8.2274","TP5",-0.316227766016838,-0.2,"3"
"4000","Cluster_3730_evm.TU.chromosome_8.2754","Cluster_3730","evm.TU.chromosome_8.2754","TP5",0.316227766016838,0.8,"3"
"4001","Cluster_3730_evm.TU.chromosome_8.408","Cluster_3730","evm.TU.chromosome_8.408","TP5",-0.316227766016838,0.316227766016838,"1"
"4002","Cluster_3730_evm.TU.chromosome_8.499","Cluster_3730","evm.TU.chromosome_8.499","TP5",0,-0.4,"3"
"4003","Cluster_3730_evm.TU.chromosome_8.858","Cluster_3730","evm.TU.chromosome_8.858","TP5",0.774596669241483,-0.4,"2"
"4004","Cluster_3730_evm.TU.chromosome_8.905","Cluster_3730","evm.TU.chromosome_8.905","TP5",0,-0.4,"3"
"4005","Cluster_3730_evm.TU.chromosome_9.1040","Cluster_3730","evm.TU.chromosome_9.1040","TP5",0.2,-1,"2"
"4006","Cluster_3730_evm.TU.chromosome_9.1162","Cluster_3730","evm.TU.chromosome_9.1162","TP5",-0.8,0.6,"1"
"4007","Cluster_3730_evm.TU.chromosome_9.13","Cluster_3730","evm.TU.chromosome_9.13","TP5",-1,-0.4,"1"
"4008","Cluster_3730_evm.TU.chromosome_9.1623","Cluster_3730","evm.TU.chromosome_9.1623","TP5",-0.4,-0.4,"3"
"4009","Cluster_3730_evm.TU.chromosome_9.178","Cluster_3730","evm.TU.chromosome_9.178","TP5",-0.4,0.4,"1"
"4010","Cluster_3730_evm.TU.chromosome_9.2426","Cluster_3730","evm.TU.chromosome_9.2426","TP5",-0.2,0,"3"
"4011","Cluster_3730_evm.TU.chromosome_9.2528","Cluster_3730","evm.TU.chromosome_9.2528","TP5",-0.4,-0.4,"3"
"4012","Cluster_3730_evm.TU.chromosome_9.2817","Cluster_3730","evm.TU.chromosome_9.2817","TP5",0.2,-0.4,"3"
"4013","Cluster_3730_evm.TU.chromosome_9.288","Cluster_3730","evm.TU.chromosome_9.288","TP5",-0.6,-0.6,"1"
"4014","Cluster_3730_evm.TU.chromosome_9.865","Cluster_3730","evm.TU.chromosome_9.865","TP5",0.4,0,"2"
"4015","Cluster_3889_evm.TU.chromosome_1.102","Cluster_3889","evm.TU.chromosome_1.102","TP5",0,1,"1"
"4016","Cluster_3889_evm.TU.chromosome_1.107","Cluster_3889","evm.TU.chromosome_1.107","TP5",0.8,1,"2"
"4017","Cluster_3889_evm.TU.chromosome_1.115","Cluster_3889","evm.TU.chromosome_1.115","TP5",-0.2,0.948683298050514,"1"
"4018","Cluster_3889_evm.TU.chromosome_1.151","Cluster_3889","evm.TU.chromosome_1.151","TP5",-0.8,0.8,"1"
"4019","Cluster_3889_evm.TU.chromosome_1.153","Cluster_3889","evm.TU.chromosome_1.153","TP5",0.737864787372622,0.8,"2"
"4020","Cluster_3889_evm.TU.chromosome_1.1595","Cluster_3889","evm.TU.chromosome_1.1595","TP5",0.632455532033676,-0.4,"2"
"4021","Cluster_3889_evm.TU.chromosome_1.1845","Cluster_3889","evm.TU.chromosome_1.1845","TP5",-0.4,0.2,"1"
"4022","Cluster_3889_evm.TU.chromosome_1.197","Cluster_3889","evm.TU.chromosome_1.197","TP5",-0.948683298050514,-0.774596669241483,"1"
"4023","Cluster_3889_evm.TU.chromosome_1.252","Cluster_3889","evm.TU.chromosome_1.252","TP5",0.2,-0.8,"2"
"4024","Cluster_3889_evm.TU.chromosome_1.826","Cluster_3889","evm.TU.chromosome_1.826","TP5",-0.774596669241483,0.210818510677892,"1"
"4025","Cluster_3889_evm.TU.chromosome_10.136","Cluster_3889","evm.TU.chromosome_10.136","TP5",0.8,0.632455532033676,"2"
"4026","Cluster_3889_evm.TU.chromosome_10.1586","Cluster_3889","evm.TU.chromosome_10.1586","TP5",-0.8,-0.4,"1"
"4027","Cluster_3889_evm.TU.chromosome_10.1983","Cluster_3889","evm.TU.chromosome_10.1983","TP5",0.4,0.8,"3"
"4028","Cluster_3889_evm.TU.chromosome_10.2200","Cluster_3889","evm.TU.chromosome_10.2200","TP5",0.4,1,"3"
"4029","Cluster_3889_evm.TU.chromosome_10.2338","Cluster_3889","evm.TU.chromosome_10.2338","TP5",-0.8,0.2,"1"
"4030","Cluster_3889_evm.TU.chromosome_10.2497","Cluster_3889","evm.TU.chromosome_10.2497","TP5",0.4,0.8,"3"
"4031","Cluster_3889_evm.TU.chromosome_10.2499","Cluster_3889","evm.TU.chromosome_10.2499","TP5",-0.2,0.2,"3"
"4032","Cluster_3889_evm.TU.chromosome_10.2573","Cluster_3889","evm.TU.chromosome_10.2573","TP5",-0.8,0.4,"1"
"4033","Cluster_3889_evm.TU.chromosome_10.2749","Cluster_3889","evm.TU.chromosome_10.2749","TP5",0.2,0.4,"3"
"4034","Cluster_3889_evm.TU.chromosome_10.276","Cluster_3889","evm.TU.chromosome_10.276","TP5",0,0.2,"3"
"4035","Cluster_3889_evm.TU.chromosome_10.2793","Cluster_3889","evm.TU.chromosome_10.2793","TP5",0.4,-0.4,"2"
"4036","Cluster_3889_evm.TU.chromosome_10.2928","Cluster_3889","evm.TU.chromosome_10.2928","TP5",0,-0.8,"3"
"4037","Cluster_3889_evm.TU.chromosome_10.3060","Cluster_3889","evm.TU.chromosome_10.3060","TP5",0.8,1,"2"
"4038","Cluster_3889_evm.TU.chromosome_10.3128","Cluster_3889","evm.TU.chromosome_10.3128","TP5",0.4,0.4,"3"
"4039","Cluster_3889_evm.TU.chromosome_10.650","Cluster_3889","evm.TU.chromosome_10.650","TP5",0.2,0.6,"3"
"4040","Cluster_3889_evm.TU.chromosome_10.930","Cluster_3889","evm.TU.chromosome_10.930","TP5",0.4,-0.8,"2"
"4041","Cluster_3889_evm.TU.chromosome_10.94","Cluster_3889","evm.TU.chromosome_10.94","TP5",0.8,0,"2"
"4042","Cluster_3889_evm.TU.chromosome_11.1163","Cluster_3889","evm.TU.chromosome_11.1163","TP5",0.8,-0.4,"2"
"4043","Cluster_3889_evm.TU.chromosome_11.1164","Cluster_3889","evm.TU.chromosome_11.1164","TP5",-0.2,0,"3"
"4044","Cluster_3889_evm.TU.chromosome_11.1226","Cluster_3889","evm.TU.chromosome_11.1226","TP5",-0.4,0.2,"1"
"4045","Cluster_3889_evm.TU.chromosome_11.1801","Cluster_3889","evm.TU.chromosome_11.1801","TP5",0.737864787372622,0.4,"2"
"4046","Cluster_3889_evm.TU.chromosome_11.2050","Cluster_3889","evm.TU.chromosome_11.2050","TP5",-0.632455532033676,0.8,"1"
"4047","Cluster_3889_evm.TU.chromosome_11.2064","Cluster_3889","evm.TU.chromosome_11.2064","TP5",-0.4,-0.4,"3"
"4048","Cluster_3889_evm.TU.chromosome_11.2420","Cluster_3889","evm.TU.chromosome_11.2420","TP5",0.4,0.2,"3"
"4049","Cluster_3889_evm.TU.chromosome_11.287","Cluster_3889","evm.TU.chromosome_11.287","TP5",-0.774596669241483,-0.105409255338946,"1"
"4050","Cluster_3889_evm.TU.chromosome_11.3087","Cluster_3889","evm.TU.chromosome_11.3087","TP5",0.4,0.2,"3"
"4051","Cluster_3889_evm.TU.chromosome_11.72","Cluster_3889","evm.TU.chromosome_11.72","TP5",0.4,0,"2"
"4052","Cluster_3889_evm.TU.chromosome_11.793_evm.TU.chromosome_11.794","Cluster_3889","evm.TU.chromosome_11.793_evm.TU.chromosome_11.794","TP5",0.8,0.8,"2"
"4053","Cluster_3889_evm.TU.chromosome_11.795","Cluster_3889","evm.TU.chromosome_11.795","TP5",0.2,0.4,"3"
"4054","Cluster_3889_evm.TU.chromosome_12.202","Cluster_3889","evm.TU.chromosome_12.202","TP5",0.948683298050514,1,"2"
"4055","Cluster_3889_evm.TU.chromosome_12.2177","Cluster_3889","evm.TU.chromosome_12.2177","TP5",0.210818510677892,1,"3"
"4056","Cluster_3889_evm.TU.chromosome_12.2232","Cluster_3889","evm.TU.chromosome_12.2232","TP5",-0.105409255338946,0.8,"1"
"4057","Cluster_3889_evm.TU.chromosome_12.2764","Cluster_3889","evm.TU.chromosome_12.2764","TP5",-0.8,-0.8,"1"
"4058","Cluster_3889_evm.TU.chromosome_12.284","Cluster_3889","evm.TU.chromosome_12.284","TP5",0.4,0.8,"3"
"4059","Cluster_3889_evm.TU.chromosome_12.3164","Cluster_3889","evm.TU.chromosome_12.3164","TP5",1,-0.2,"2"
"4060","Cluster_3889_evm.TU.chromosome_12.3283","Cluster_3889","evm.TU.chromosome_12.3283","TP5",0.8,0.2,"2"
"4061","Cluster_3889_evm.TU.chromosome_12.375","Cluster_3889","evm.TU.chromosome_12.375","TP5",0.2,0.4,"3"
"4062","Cluster_3889_evm.TU.chromosome_12.715","Cluster_3889","evm.TU.chromosome_12.715","TP5",0.4,0.8,"3"
"4063","Cluster_3889_evm.TU.chromosome_12.772","Cluster_3889","evm.TU.chromosome_12.772","TP5",-0.2,-0.4,"3"
"4064","Cluster_3889_evm.TU.chromosome_12.875","Cluster_3889","evm.TU.chromosome_12.875","TP5",0.8,0.632455532033676,"2"
"4065","Cluster_3889_evm.TU.chromosome_13.114","Cluster_3889","evm.TU.chromosome_13.114","TP5",-0.6,0.2,"1"
"4066","Cluster_3889_evm.TU.chromosome_13.1412","Cluster_3889","evm.TU.chromosome_13.1412","TP5",0,0.2,"3"
"4067","Cluster_3889_evm.TU.chromosome_13.2019","Cluster_3889","evm.TU.chromosome_13.2019","TP5",0.4,1,"3"
