"","pair_id","miRNA","mRNA","TP0","TP5","TP7","cluster.x","cluster.y","raw_cluster","cluster"
"4889","Cluster_508_evm.TU.chromosome_1.1199_evm.TU.chromosome_1.1201","Cluster_508","evm.TU.chromosome_1.1199_evm.TU.chromosome_1.1201",0.2,0.4,-0.5,"4","4","4","1"
"4890","Cluster_508_evm.TU.chromosome_1.1380","Cluster_508","evm.TU.chromosome_1.1380",0.4,-0.316227766016838,-0.5,"2","2","2","3"
"4891","Cluster_508_evm.TU.chromosome_1.1500","Cluster_508","evm.TU.chromosome_1.1500",-0.8,-0.737864787372622,-0.5,"3","3","3","5"
"4892","Cluster_508_evm.TU.chromosome_1.1628","Cluster_508","evm.TU.chromosome_1.1628",-1,-0.4,0.5,"5","5","5","2"
"4893","Cluster_508_evm.TU.chromosome_1.622","Cluster_508","evm.TU.chromosome_1.622",0.2,-0.4,0.5,"1","1","1","4"
"4894","Cluster_508_evm.TU.chromosome_1.651","Cluster_508","evm.TU.chromosome_1.651",-0.4,-1,-0.5,"1","1","1","4"
"4895","Cluster_508_evm.TU.chromosome_1.983","Cluster_508","evm.TU.chromosome_1.983",0.6,-0.2,-0.5,"2","2","2","3"
"4896","Cluster_508_evm.TU.chromosome_10.1113","Cluster_508","evm.TU.chromosome_10.1113",0.2,-0.737864787372622,-0.5,"2","2","2","3"
"4897","Cluster_508_evm.TU.chromosome_10.1844","Cluster_508","evm.TU.chromosome_10.1844",0.2,-0.2,0.5,"1","1","1","4"
"4898","Cluster_508_evm.TU.chromosome_10.1846","Cluster_508","evm.TU.chromosome_10.1846",1,0.258198889747161,-0.5,"2","2","2","3"
"4899","Cluster_508_evm.TU.chromosome_10.219","Cluster_508","evm.TU.chromosome_10.219",-0.948683298050514,0.105409255338946,0,"5","5","5","2"
"4900","Cluster_508_evm.TU.chromosome_10.2986","Cluster_508","evm.TU.chromosome_10.2986",-0.4,-1,-0.5,"1","1","1","4"
"4901","Cluster_508_evm.TU.chromosome_10.3038","Cluster_508","evm.TU.chromosome_10.3038",0.4,-0.2,-0.5,"2","2","2","3"
"4902","Cluster_508_evm.TU.chromosome_10.3241","Cluster_508","evm.TU.chromosome_10.3241",-1,-0.6,0.5,"5","5","5","2"
"4903","Cluster_508_evm.TU.chromosome_11.1274","Cluster_508","evm.TU.chromosome_11.1274",0.4,-0.8,-0.5,"2","2","2","3"
"4904","Cluster_508_evm.TU.chromosome_11.1711","Cluster_508","evm.TU.chromosome_11.1711",-0.4,-0.2,-0.5,"3","3","3","5"
"4905","Cluster_508_evm.TU.chromosome_11.3090","Cluster_508","evm.TU.chromosome_11.3090",0.2,-0.8,0.5,"1","1","1","4"
"4906","Cluster_508_evm.TU.chromosome_11.3093","Cluster_508","evm.TU.chromosome_11.3093",0,-0.948683298050514,0.5,"1","1","1","4"
"4907","Cluster_508_evm.TU.chromosome_11.526","Cluster_508","evm.TU.chromosome_11.526",0,-0.8,-0.5,"2","2","2","3"
"4908","Cluster_508_evm.TU.chromosome_11.653","Cluster_508","evm.TU.chromosome_11.653",-0.8,0.4,0.5,"5","5","5","2"
"4909","Cluster_508_evm.TU.chromosome_11.755","Cluster_508","evm.TU.chromosome_11.755",0.4,0.4,0.5,"3","3","3","5"
"4910","Cluster_508_evm.TU.chromosome_12.103","Cluster_508","evm.TU.chromosome_12.103",0.6,-0.948683298050514,-0.5,"2","2","2","3"
"4911","Cluster_508_evm.TU.chromosome_12.107","Cluster_508","evm.TU.chromosome_12.107",-1,0,-0.5,"3","3","3","5"
"4912","Cluster_508_evm.TU.chromosome_12.108","Cluster_508","evm.TU.chromosome_12.108",0.8,-0.4,-0.5,"2","2","2","3"
"4913","Cluster_508_evm.TU.chromosome_12.110","Cluster_508","evm.TU.chromosome_12.110",-0.258198889747161,-0.774596669241483,-0.866025403784439,"2","2","2","3"
"4914","Cluster_508_evm.TU.chromosome_12.1214","Cluster_508","evm.TU.chromosome_12.1214",0.8,-0.737864787372622,0.5,"1","1","1","4"
"4915","Cluster_508_evm.TU.chromosome_12.1967","Cluster_508","evm.TU.chromosome_12.1967",-0.4,-0.4,0.5,"1","1","1","4"
"4916","Cluster_508_evm.TU.chromosome_12.2057","Cluster_508","evm.TU.chromosome_12.2057",-0.4,-0.8,0.5,"1","1","1","4"
"4917","Cluster_508_evm.TU.chromosome_12.2596","Cluster_508","evm.TU.chromosome_12.2596",-0.105409255338946,0.6,-0.866025403784439,"4","4","4","1"
"4918","Cluster_508_evm.TU.chromosome_12.2649","Cluster_508","evm.TU.chromosome_12.2649",-0.2,-0.8,-0.5,"3","3","3","5"
"4919","Cluster_508_evm.TU.chromosome_12.3119","Cluster_508","evm.TU.chromosome_12.3119",-0.8,-0.8,0.5,"1","1","1","4"
"4920","Cluster_508_evm.TU.chromosome_12.3180","Cluster_508","evm.TU.chromosome_12.3180",0.8,0.2,-1,"2","2","2","3"
"4921","Cluster_508_evm.TU.chromosome_12.3208","Cluster_508","evm.TU.chromosome_12.3208",0.8,0.6,0.5,"3","3","3","5"
"4922","Cluster_508_evm.TU.chromosome_12.3249","Cluster_508","evm.TU.chromosome_12.3249",-0.8,-0.2,-0.5,"3","3","3","5"
"4923","Cluster_508_evm.TU.chromosome_12.3473","Cluster_508","evm.TU.chromosome_12.3473",0,0.632455532033676,0.5,"3","3","3","5"
"4924","Cluster_508_evm.TU.chromosome_12.738","Cluster_508","evm.TU.chromosome_12.738",-0.8,-1,0.5,"1","1","1","4"
"4925","Cluster_508_evm.TU.chromosome_12.757","Cluster_508","evm.TU.chromosome_12.757",0.4,-0.8,0.5,"1","1","1","4"
"4926","Cluster_508_evm.TU.chromosome_12.86","Cluster_508","evm.TU.chromosome_12.86",0.8,-0.6,-0.5,"2","2","2","3"
"4927","Cluster_508_evm.TU.chromosome_12.865","Cluster_508","evm.TU.chromosome_12.865",-0.8,-0.774596669241483,0.5,"1","1","1","4"
"4928","Cluster_508_evm.TU.chromosome_13.1313","Cluster_508","evm.TU.chromosome_13.1313",0.4,-0.948683298050514,-0.5,"2","2","2","3"
"4929","Cluster_508_evm.TU.chromosome_13.1474","Cluster_508","evm.TU.chromosome_13.1474",1,-0.4,0.5,"1","1","1","4"
"4930","Cluster_508_evm.TU.chromosome_13.18","Cluster_508","evm.TU.chromosome_13.18",0.4,-0.6,-0.5,"2","2","2","3"
"4931","Cluster_508_evm.TU.chromosome_13.2127","Cluster_508","evm.TU.chromosome_13.2127",0.8,0,0.5,"1","1","1","4"
"4932","Cluster_508_evm.TU.chromosome_13.2128","Cluster_508","evm.TU.chromosome_13.2128",-0.8,0.4,0.5,"5","5","5","2"
"4933","Cluster_508_evm.TU.chromosome_13.2373","Cluster_508","evm.TU.chromosome_13.2373",-0.4,-0.105409255338946,-0.5,"3","3","3","5"
"4934","Cluster_508_evm.TU.chromosome_13.2495","Cluster_508","evm.TU.chromosome_13.2495",-0.6,-0.774596669241483,0.5,"1","1","1","4"
"4935","Cluster_508_evm.TU.chromosome_13.2502","Cluster_508","evm.TU.chromosome_13.2502",-0.8,-0.4,0.5,"5","5","5","2"
"4936","Cluster_508_evm.TU.chromosome_13.2537","Cluster_508","evm.TU.chromosome_13.2537",-0.258198889747161,-0.948683298050514,0.5,"1","1","1","4"
"4937","Cluster_508_evm.TU.chromosome_13.2740","Cluster_508","evm.TU.chromosome_13.2740",0.8,0.4,0.5,"3","3","3","5"
"4938","Cluster_508_evm.TU.chromosome_13.2789","Cluster_508","evm.TU.chromosome_13.2789",0,-0.6,0.5,"1","1","1","4"
"4939","Cluster_508_evm.TU.chromosome_13.3008","Cluster_508","evm.TU.chromosome_13.3008",-0.4,0.8,-0.5,"4","4","4","1"
"4940","Cluster_508_evm.TU.chromosome_13.3571","Cluster_508","evm.TU.chromosome_13.3571",-1,-1,0.5,"1","1","1","4"
"4941","Cluster_508_evm.TU.chromosome_13.4134","Cluster_508","evm.TU.chromosome_13.4134",-0.2,-0.737864787372622,0.5,"1","1","1","4"
"4942","Cluster_508_evm.TU.chromosome_13.703","Cluster_508","evm.TU.chromosome_13.703",0.4,-0.8,0.5,"1","1","1","4"
"4943","Cluster_508_evm.TU.chromosome_13.73","Cluster_508","evm.TU.chromosome_13.73",0.4,0.2,-0.5,"2","2","2","3"
"4944","Cluster_508_evm.TU.chromosome_13.733","Cluster_508","evm.TU.chromosome_13.733",-0.2,-0.4,0.5,"1","1","1","4"
"4945","Cluster_508_evm.TU.chromosome_13.82","Cluster_508","evm.TU.chromosome_13.82",0.4,0.2,0.5,"3","3","3","5"
"4946","Cluster_508_evm.TU.chromosome_14.1553","Cluster_508","evm.TU.chromosome_14.1553",0.4,-0.8,0.5,"1","1","1","4"
"4947","Cluster_508_evm.TU.chromosome_14.1638","Cluster_508","evm.TU.chromosome_14.1638",0.4,0.4,0.5,"3","3","3","5"
"4948","Cluster_508_evm.TU.chromosome_14.2868","Cluster_508","evm.TU.chromosome_14.2868",-0.4,-0.4,0.5,"1","1","1","4"
"4949","Cluster_508_evm.TU.chromosome_14.4695","Cluster_508","evm.TU.chromosome_14.4695",-0.8,0.8,-0.866025403784439,"4","4","4","1"
"4950","Cluster_508_evm.TU.chromosome_14.4913","Cluster_508","evm.TU.chromosome_14.4913",-0.632455532033676,-0.948683298050514,0.866025403784439,"1","1","1","4"
"4951","Cluster_508_evm.TU.chromosome_14.4914","Cluster_508","evm.TU.chromosome_14.4914",0.2,0.2,-0.5,"4","4","4","1"
"4952","Cluster_508_evm.TU.chromosome_14.6402","Cluster_508","evm.TU.chromosome_14.6402",-0.2,-0.8,0.5,"1","1","1","4"
"4953","Cluster_508_evm.TU.chromosome_14.665","Cluster_508","evm.TU.chromosome_14.665",0.8,-0.6,0.5,"1","1","1","4"
"4954","Cluster_508_evm.TU.chromosome_14.7144","Cluster_508","evm.TU.chromosome_14.7144",-0.8,-0.8,-0.5,"3","3","3","5"
"4955","Cluster_508_evm.TU.chromosome_14.7222","Cluster_508","evm.TU.chromosome_14.7222",0.6,0.6,-0.5,"4","4","4","1"
"4956","Cluster_508_evm.TU.chromosome_2.1100","Cluster_508","evm.TU.chromosome_2.1100",-0.4,0.2,-0.5,"4","4","4","1"
"4957","Cluster_508_evm.TU.chromosome_2.249","Cluster_508","evm.TU.chromosome_2.249",0.2,-0.4,-0.5,"2","2","2","3"
"4958","Cluster_508_evm.TU.chromosome_2.323","Cluster_508","evm.TU.chromosome_2.323",-0.8,-1,0.5,"1","1","1","4"
"4959","Cluster_508_evm.TU.chromosome_2.800","Cluster_508","evm.TU.chromosome_2.800",-0.8,-0.948683298050514,-0.5,"3","3","3","5"
"4960","Cluster_508_evm.TU.chromosome_3.1315","Cluster_508","evm.TU.chromosome_3.1315",-0.774596669241483,0.316227766016838,0.5,"5","5","5","2"
"4961","Cluster_508_evm.TU.chromosome_3.1474","Cluster_508","evm.TU.chromosome_3.1474",-0.8,-0.4,0.5,"5","5","5","2"
"4962","Cluster_508_evm.TU.chromosome_3.18","Cluster_508","evm.TU.chromosome_3.18",0.8,0.6,0.5,"3","3","3","5"
"4963","Cluster_508_evm.TU.chromosome_3.1869","Cluster_508","evm.TU.chromosome_3.1869",-0.8,0,-1,"4","4","4","1"
"4964","Cluster_508_evm.TU.chromosome_3.380","Cluster_508","evm.TU.chromosome_3.380",-0.4,0.4,-0.5,"4","4","4","1"
"4965","Cluster_508_evm.TU.chromosome_3.386","Cluster_508","evm.TU.chromosome_3.386",0.8,-0.8,1,"1","1","1","4"
"4966","Cluster_508_evm.TU.chromosome_4.1628","Cluster_508","evm.TU.chromosome_4.1628",0.2,-0.4,0.5,"1","1","1","4"
"4967","Cluster_508_evm.TU.chromosome_4.1710","Cluster_508","evm.TU.chromosome_4.1710",-0.8,0.6,-0.5,"4","4","4","1"
"4968","Cluster_508_evm.TU.chromosome_4.372","Cluster_508","evm.TU.chromosome_4.372",0.8,0.4,0.5,"3","3","3","5"
"4969","Cluster_508_evm.TU.chromosome_4.560","Cluster_508","evm.TU.chromosome_4.560",-0.4,-0.8,0.5,"1","1","1","4"
"4970","Cluster_508_evm.TU.chromosome_4.84","Cluster_508","evm.TU.chromosome_4.84",-0.2,0.4,-1,"4","4","4","1"
"4971","Cluster_508_evm.TU.chromosome_5.1024","Cluster_508","evm.TU.chromosome_5.1024",-1,-0.6,0.5,"5","5","5","2"
"4972","Cluster_508_evm.TU.chromosome_5.1535","Cluster_508","evm.TU.chromosome_5.1535",0.4,0.8,0.5,"3","3","3","5"
"4973","Cluster_508_evm.TU.chromosome_5.205","Cluster_508","evm.TU.chromosome_5.205",0.8,0,-0.5,"2","2","2","3"
"4974","Cluster_508_evm.TU.chromosome_5.2273","Cluster_508","evm.TU.chromosome_5.2273",0.4,0.4,0.5,"3","3","3","5"
"4975","Cluster_508_evm.TU.chromosome_5.2801","Cluster_508","evm.TU.chromosome_5.2801",1,-0.2,1,"1","1","1","4"
"4976","Cluster_508_evm.TU.chromosome_5.335","Cluster_508","evm.TU.chromosome_5.335",-0.8,-0.4,1,"5","5","5","2"
"4977","Cluster_508_evm.TU.chromosome_5.656","Cluster_508","evm.TU.chromosome_5.656",0.105409255338946,-0.8,0.5,"1","1","1","4"
"4978","Cluster_508_evm.TU.chromosome_5.881","Cluster_508","evm.TU.chromosome_5.881",0.2,0.632455532033676,0.5,"3","3","3","5"
"4979","Cluster_508_evm.TU.chromosome_5.989","Cluster_508","evm.TU.chromosome_5.989",-0.210818510677892,0,-0.5,"3","3","3","5"
"4980","Cluster_508_evm.TU.chromosome_6.1108","Cluster_508","evm.TU.chromosome_6.1108",0.2,-0.8,0.5,"1","1","1","4"
"4981","Cluster_508_evm.TU.chromosome_6.1144","Cluster_508","evm.TU.chromosome_6.1144",1,-0.2,0.5,"1","1","1","4"
"4982","Cluster_508_evm.TU.chromosome_6.1195","Cluster_508","evm.TU.chromosome_6.1195",-0.8,0.8,0.5,"5","5","5","2"
"4983","Cluster_508_evm.TU.chromosome_6.1347","Cluster_508","evm.TU.chromosome_6.1347",-0.8,0.6,-0.5,"4","4","4","1"
"4984","Cluster_508_evm.TU.chromosome_6.1366","Cluster_508","evm.TU.chromosome_6.1366",-0.948683298050514,0.4,-0.866025403784439,"4","4","4","1"
"4985","Cluster_508_evm.TU.chromosome_6.1977","Cluster_508","evm.TU.chromosome_6.1977",0.4,-1,1,"1","1","1","4"
"4986","Cluster_508_evm.TU.chromosome_6.1984","Cluster_508","evm.TU.chromosome_6.1984",0.8,-0.8,1,"1","1","1","4"
"4987","Cluster_508_evm.TU.chromosome_6.2485","Cluster_508","evm.TU.chromosome_6.2485",0.2,0,-1,"2","2","2","3"
"4988","Cluster_508_evm.TU.chromosome_6.2510","Cluster_508","evm.TU.chromosome_6.2510",-1,0.4,-0.5,"4","4","4","1"
"4989","Cluster_508_evm.TU.chromosome_6.2671","Cluster_508","evm.TU.chromosome_6.2671",0.2,-0.105409255338946,-0.5,"2","2","2","3"
"4990","Cluster_508_evm.TU.chromosome_6.294","Cluster_508","evm.TU.chromosome_6.294",-0.4,0.8,-1,"4","4","4","1"
"4991","Cluster_508_evm.TU.chromosome_6.329","Cluster_508","evm.TU.chromosome_6.329",-0.2,0.2,-0.5,"4","4","4","1"
"4992","Cluster_508_evm.TU.chromosome_6.564","Cluster_508","evm.TU.chromosome_6.564",-0.8,0,0.5,"5","5","5","2"
"4993","Cluster_508_evm.TU.chromosome_7.1320","Cluster_508","evm.TU.chromosome_7.1320",1,-0.774596669241483,-0.5,"2","2","2","3"
"4994","Cluster_508_evm.TU.chromosome_7.2117","Cluster_508","evm.TU.chromosome_7.2117",0.8,-0.4,-1,"2","2","2","3"
"4995","Cluster_508_evm.TU.chromosome_7.2587","Cluster_508","evm.TU.chromosome_7.2587",0.4,-0.2,0.5,"1","1","1","4"
"4996","Cluster_508_evm.TU.chromosome_7.2618","Cluster_508","evm.TU.chromosome_7.2618",0.8,0.8,0.5,"3","3","3","5"
"4997","Cluster_508_evm.TU.chromosome_7.2856","Cluster_508","evm.TU.chromosome_7.2856",-0.4,0,0.5,"5","5","5","2"
"4998","Cluster_508_evm.TU.chromosome_7.410","Cluster_508","evm.TU.chromosome_7.410",-1,0.105409255338946,0.866025403784439,"5","5","5","2"
"4999","Cluster_508_evm.TU.chromosome_7.779","Cluster_508","evm.TU.chromosome_7.779",0,0.2,-0.5,"4","4","4","1"
"5000","Cluster_508_evm.TU.chromosome_7.797","Cluster_508","evm.TU.chromosome_7.797",0.2,-0.948683298050514,-0.5,"2","2","2","3"
"5001","Cluster_508_evm.TU.chromosome_7.84","Cluster_508","evm.TU.chromosome_7.84",0.4,-0.8,-0.5,"2","2","2","3"
"5002","Cluster_508_evm.TU.chromosome_8.1130","Cluster_508","evm.TU.chromosome_8.1130",0.6,-0.6,-0.5,"2","2","2","3"
"5003","Cluster_508_evm.TU.chromosome_8.2131","Cluster_508","evm.TU.chromosome_8.2131",-0.8,0.4,0.5,"5","5","5","2"
"5004","Cluster_508_evm.TU.chromosome_8.2158","Cluster_508","evm.TU.chromosome_8.2158",0.4,-0.4,1,"1","1","1","4"
"5005","Cluster_508_evm.TU.chromosome_8.2242","Cluster_508","evm.TU.chromosome_8.2242",1,-0.2,0.5,"1","1","1","4"
"5006","Cluster_508_evm.TU.chromosome_8.2251","Cluster_508","evm.TU.chromosome_8.2251",-0.4,-0.4,0.5,"1","1","1","4"
"5007","Cluster_508_evm.TU.chromosome_8.2651","Cluster_508","evm.TU.chromosome_8.2651",0.4,-0.6,-0.5,"2","2","2","3"
"5008","Cluster_508_evm.TU.chromosome_9.1035","Cluster_508","evm.TU.chromosome_9.1035",0.2,-1,0.5,"1","1","1","4"
"5009","Cluster_508_evm.TU.chromosome_9.1053","Cluster_508","evm.TU.chromosome_9.1053",0.4,-0.6,0.5,"1","1","1","4"
"5010","Cluster_508_evm.TU.chromosome_9.1212","Cluster_508","evm.TU.chromosome_9.1212",0.8,-0.4,-0.866025403784439,"2","2","2","3"
"5011","Cluster_508_evm.TU.chromosome_9.1400","Cluster_508","evm.TU.chromosome_9.1400",-0.4,-1,0.5,"1","1","1","4"
"5012","Cluster_508_evm.TU.chromosome_9.1464","Cluster_508","evm.TU.chromosome_9.1464",-0.4,-0.737864787372622,0.5,"1","1","1","4"
"5013","Cluster_508_evm.TU.chromosome_9.1540","Cluster_508","evm.TU.chromosome_9.1540",0.2,0.8,-0.5,"4","4","4","1"
"5014","Cluster_508_evm.TU.chromosome_9.2351","Cluster_508","evm.TU.chromosome_9.2351",0.8,0.2,0.5,"3","3","3","5"
"5015","Cluster_508_evm.TU.chromosome_9.2712","Cluster_508","evm.TU.chromosome_9.2712",1,-1,0.5,"1","1","1","4"
"5016","Cluster_508_evm.TU.chromosome_9.2917","Cluster_508","evm.TU.chromosome_9.2917",0.4,-0.8,0.5,"1","1","1","4"
"5017","Cluster_508_evm.TU.chromosome_9.2928","Cluster_508","evm.TU.chromosome_9.2928",-0.4,0.6,-0.5,"4","4","4","1"
"5018","Cluster_508_evm.TU.chromosome_9.899","Cluster_508","evm.TU.chromosome_9.899",1,0.2,0.5,"2","2","2","3"
"5019","Cluster_508_evm.TU.chromosome_9.964","Cluster_508","evm.TU.chromosome_9.964",0.8,0.2,1,"1","1","1","4"
"5020","Cluster_860_evm.TU.chromosome_1.1408","Cluster_860","evm.TU.chromosome_1.1408",-0.2,0.4,-0.5,"4","4","4","1"
"5021","Cluster_860_evm.TU.chromosome_10.1286","Cluster_860","evm.TU.chromosome_10.1286",0.2,0.774596669241483,0,"4","4","4","1"
"5022","Cluster_860_evm.TU.chromosome_10.219","Cluster_860","evm.TU.chromosome_10.219",-0.737864787372622,-0.210818510677892,0.866025403784439,"5","5","5","2"
"5023","Cluster_860_evm.TU.chromosome_10.2825","Cluster_860","evm.TU.chromosome_10.2825",0,0,-0.5,"3","3","3","5"
"5024","Cluster_860_evm.TU.chromosome_11.1712","Cluster_860","evm.TU.chromosome_11.1712",-0.948683298050514,0.4,-1,"4","4","4","1"
"5025","Cluster_860_evm.TU.chromosome_11.2014","Cluster_860","evm.TU.chromosome_11.2014",-1,-0.4,-0.866025403784439,"3","3","3","5"
"5026","Cluster_860_evm.TU.chromosome_11.2550","Cluster_860","evm.TU.chromosome_11.2550",-1,0.4,0,"5","5","5","2"
"5027","Cluster_860_evm.TU.chromosome_11.2661","Cluster_860","evm.TU.chromosome_11.2661",0.316227766016838,-0.316227766016838,-1,"2","2","2","3"
"5028","Cluster_860_evm.TU.chromosome_11.2672","Cluster_860","evm.TU.chromosome_11.2672",-0.948683298050514,-0.774596669241483,-0.866025403784439,"3","3","3","5"
"5029","Cluster_860_evm.TU.chromosome_11.2767","Cluster_860","evm.TU.chromosome_11.2767",0.2,-0.8,-0.5,"2","2","2","3"
"5030","Cluster_860_evm.TU.chromosome_11.669","Cluster_860","evm.TU.chromosome_11.669",-0.2,-0.316227766016838,-0.866025403784439,"2","2","2","3"
"5031","Cluster_860_evm.TU.chromosome_12.2344","Cluster_860","evm.TU.chromosome_12.2344",0.8,-0.2,-1,"2","2","2","3"
"5032","Cluster_860_evm.TU.chromosome_12.3166","Cluster_860","evm.TU.chromosome_12.3166",0,0.316227766016838,-1,"4","4","4","1"
"5033","Cluster_860_evm.TU.chromosome_13.1829","Cluster_860","evm.TU.chromosome_13.1829",-0.258198889747161,-0.210818510677892,0,"3","3","3","5"
"5034","Cluster_860_evm.TU.chromosome_13.1831","Cluster_860","evm.TU.chromosome_13.1831",-0.4,-0.210818510677892,-0.866025403784439,"4","4","4","1"
"5035","Cluster_860_evm.TU.chromosome_13.2833","Cluster_860","evm.TU.chromosome_13.2833",-0.6,-0.210818510677892,-0.5,"3","3","3","5"
"5036","Cluster_860_evm.TU.chromosome_13.3866","Cluster_860","evm.TU.chromosome_13.3866",0,-0.2,-1,"2","2","2","3"
"5037","Cluster_860_evm.TU.chromosome_14.1181","Cluster_860","evm.TU.chromosome_14.1181",-0.4,-0.4,0.5,"1","1","1","4"
"5038","Cluster_860_evm.TU.chromosome_14.2796","Cluster_860","evm.TU.chromosome_14.2796",-0.737864787372622,-0.4,-0.5,"3","3","3","5"
"5039","Cluster_860_evm.TU.chromosome_14.3492","Cluster_860","evm.TU.chromosome_14.3492",-0.4,-0.2,1,"5","5","5","2"
"5040","Cluster_860_evm.TU.chromosome_14.3800","Cluster_860","evm.TU.chromosome_14.3800",-0.6,-0.774596669241483,-1,"3","3","3","5"
"5041","Cluster_860_evm.TU.chromosome_14.384","Cluster_860","evm.TU.chromosome_14.384",-0.2,0.4,0,"3","3","3","5"
"5042","Cluster_860_evm.TU.chromosome_14.4614","Cluster_860","evm.TU.chromosome_14.4614",0.316227766016838,-0.4,-0.5,"2","2","2","3"
"5043","Cluster_860_evm.TU.chromosome_14.6363","Cluster_860","evm.TU.chromosome_14.6363",-0.4,-0.258198889747161,-0.866025403784439,"3","3","3","5"
"5044","Cluster_860_evm.TU.chromosome_14.6416","Cluster_860","evm.TU.chromosome_14.6416",-0.948683298050514,-0.316227766016838,-0.866025403784439,"3","3","3","5"
"5045","Cluster_860_evm.TU.chromosome_14.645","Cluster_860","evm.TU.chromosome_14.645",0.6,0.210818510677892,0,"2","2","2","3"
"5046","Cluster_860_evm.TU.chromosome_14.6493","Cluster_860","evm.TU.chromosome_14.6493",-0.8,0.8,0,"5","5","5","2"
"5047","Cluster_860_evm.TU.chromosome_14.6698","Cluster_860","evm.TU.chromosome_14.6698",-0.6,-0.8,-0.5,"3","3","3","5"
"5048","Cluster_860_evm.TU.chromosome_14.7339","Cluster_860","evm.TU.chromosome_14.7339",0.4,-0.737864787372622,-1,"2","2","2","3"
"5049","Cluster_860_evm.TU.chromosome_2.1876","Cluster_860","evm.TU.chromosome_2.1876",-1,-0.4,-1,"3","3","3","5"
"5050","Cluster_860_evm.TU.chromosome_2.1987","Cluster_860","evm.TU.chromosome_2.1987",0.6,-0.316227766016838,-0.5,"2","2","2","3"
"5051","Cluster_860_evm.TU.chromosome_2.256","Cluster_860","evm.TU.chromosome_2.256",-0.8,-0.948683298050514,-0.866025403784439,"3","3","3","5"
"5052","Cluster_860_evm.TU.chromosome_2.536","Cluster_860","evm.TU.chromosome_2.536",-0.8,-0.2,-0.5,"3","3","3","5"
"5053","Cluster_860_evm.TU.chromosome_3.1091","Cluster_860","evm.TU.chromosome_3.1091",-0.316227766016838,0.2,-1,"4","4","4","1"
"5054","Cluster_860_evm.TU.chromosome_3.1951","Cluster_860","evm.TU.chromosome_3.1951",-0.258198889747161,-0.4,-1,"2","2","2","3"
"5055","Cluster_860_evm.TU.chromosome_3.2030","Cluster_860","evm.TU.chromosome_3.2030",-0.8,0.6,-0.866025403784439,"4","4","4","1"
"5056","Cluster_860_evm.TU.chromosome_4.116","Cluster_860","evm.TU.chromosome_4.116",-0.4,-0.316227766016838,-1,"4","4","4","1"
"5057","Cluster_860_evm.TU.chromosome_4.13","Cluster_860","evm.TU.chromosome_4.13",0.4,0,-0.5,"2","2","2","3"
"5058","Cluster_860_evm.TU.chromosome_4.1742","Cluster_860","evm.TU.chromosome_4.1742",-0.948683298050514,-0.737864787372622,-0.5,"3","3","3","5"
"5059","Cluster_860_evm.TU.chromosome_4.1836","Cluster_860","evm.TU.chromosome_4.1836",-0.6,0.2,-0.5,"4","4","4","1"
"5060","Cluster_860_evm.TU.chromosome_4.2427","Cluster_860","evm.TU.chromosome_4.2427",-0.258198889747161,-0.6,-0.5,"3","3","3","5"
"5061","Cluster_860_evm.TU.chromosome_4.762","Cluster_860","evm.TU.chromosome_4.762",0.2,0.8,-0.5,"4","4","4","1"
"5062","Cluster_860_evm.TU.chromosome_5.1329","Cluster_860","evm.TU.chromosome_5.1329",0.4,-0.4,-0.5,"2","2","2","3"
"5063","Cluster_860_evm.TU.chromosome_5.1580","Cluster_860","evm.TU.chromosome_5.1580",0.4,0,-0.5,"2","2","2","3"
"5064","Cluster_860_evm.TU.chromosome_5.195","Cluster_860","evm.TU.chromosome_5.195",-0.948683298050514,-0.774596669241483,-1,"3","3","3","5"
"5065","Cluster_860_evm.TU.chromosome_6.1064","Cluster_860","evm.TU.chromosome_6.1064",-0.8,0.6,-0.5,"4","4","4","1"
"5066","Cluster_860_evm.TU.chromosome_6.153","Cluster_860","evm.TU.chromosome_6.153",0.4,-0.4,1,"1","1","1","4"
"5067","Cluster_860_evm.TU.chromosome_6.1717","Cluster_860","evm.TU.chromosome_6.1717",0.6,-0.774596669241483,-0.5,"2","2","2","3"
"5068","Cluster_860_evm.TU.chromosome_6.1739","Cluster_860","evm.TU.chromosome_6.1739",-1,0.2,-1,"4","4","4","1"
"5069","Cluster_860_evm.TU.chromosome_6.1740","Cluster_860","evm.TU.chromosome_6.1740",-0.4,0.2,-0.5,"4","4","4","1"
