"","pair_id","miRNA","mRNA","timepoint","Ambient","Heat","cluster"
"204","Cluster_1411_evm.TU.chromosome_12.2471","Cluster_1411","evm.TU.chromosome_12.2471","TP7",0.5,0.105409255338946,"2"
"205","Cluster_1411_evm.TU.chromosome_12.2488","Cluster_1411","evm.TU.chromosome_12.2488","TP7",1,-0.2,"2"
"206","Cluster_1411_evm.TU.chromosome_12.3298","Cluster_1411","evm.TU.chromosome_12.3298","TP7",0,-0.8,"2"
"207","Cluster_1411_evm.TU.chromosome_12.914","Cluster_1411","evm.TU.chromosome_12.914","TP7",1,-0.2,"2"
"208","Cluster_1411_evm.TU.chromosome_12.920","Cluster_1411","evm.TU.chromosome_12.920","TP7",0.866025403784439,0.258198889747161,"2"
"209","Cluster_1411_evm.TU.chromosome_13.108","Cluster_1411","evm.TU.chromosome_13.108","TP7",1,-0.8,"2"
"210","Cluster_1411_evm.TU.chromosome_13.1257","Cluster_1411","evm.TU.chromosome_13.1257","TP7",0.5,1,"2"
"211","Cluster_1411_evm.TU.chromosome_13.1419","Cluster_1411","evm.TU.chromosome_13.1419","TP7",1,-0.4,"2"
"212","Cluster_1411_evm.TU.chromosome_13.1635","Cluster_1411","evm.TU.chromosome_13.1635","TP7",0.5,-0.105409255338946,"2"
"213","Cluster_1411_evm.TU.chromosome_13.1989","Cluster_1411","evm.TU.chromosome_13.1989","TP7",-0.5,-0.105409255338946,"1"
"214","Cluster_1411_evm.TU.chromosome_13.2149","Cluster_1411","evm.TU.chromosome_13.2149","TP7",1,0,"2"
"215","Cluster_1411_evm.TU.chromosome_13.2426","Cluster_1411","evm.TU.chromosome_13.2426","TP7",0.5,-0.258198889747161,"2"
"216","Cluster_1411_evm.TU.chromosome_13.2693","Cluster_1411","evm.TU.chromosome_13.2693","TP7",1,0.105409255338946,"2"
"217","Cluster_1411_evm.TU.chromosome_13.3063","Cluster_1411","evm.TU.chromosome_13.3063","TP7",0.5,-0.6,"2"
"218","Cluster_1411_evm.TU.chromosome_13.314","Cluster_1411","evm.TU.chromosome_13.314","TP7",-1,1,"3"
"219","Cluster_1411_evm.TU.chromosome_13.3142","Cluster_1411","evm.TU.chromosome_13.3142","TP7",0.5,-0.2,"2"
"220","Cluster_1411_evm.TU.chromosome_13.3198","Cluster_1411","evm.TU.chromosome_13.3198","TP7",-1,0,"3"
"221","Cluster_1411_evm.TU.chromosome_13.3342","Cluster_1411","evm.TU.chromosome_13.3342","TP7",1,0.4,"2"
"222","Cluster_1411_evm.TU.chromosome_13.3834","Cluster_1411","evm.TU.chromosome_13.3834","TP7",0.866025403784439,-0.105409255338946,"2"
"223","Cluster_1411_evm.TU.chromosome_13.827","Cluster_1411","evm.TU.chromosome_13.827","TP7",0,-0.258198889747161,"1"
"224","Cluster_1411_evm.TU.chromosome_13.910","Cluster_1411","evm.TU.chromosome_13.910","TP7",0.866025403784439,-0.258198889747161,"2"
"225","Cluster_1411_evm.TU.chromosome_14.129","Cluster_1411","evm.TU.chromosome_14.129","TP7",1,0.4,"2"
"226","Cluster_1411_evm.TU.chromosome_14.1305","Cluster_1411","evm.TU.chromosome_14.1305","TP7",1,-0.105409255338946,"2"
"227","Cluster_1411_evm.TU.chromosome_14.1550","Cluster_1411","evm.TU.chromosome_14.1550","TP7",0,-0.2,"1"
"228","Cluster_1411_evm.TU.chromosome_14.5550","Cluster_1411","evm.TU.chromosome_14.5550","TP7",-1,0.105409255338946,"3"
"229","Cluster_1411_evm.TU.chromosome_14.7068","Cluster_1411","evm.TU.chromosome_14.7068","TP7",-0.5,0.4,"3"
"230","Cluster_1411_evm.TU.chromosome_14.7275","Cluster_1411","evm.TU.chromosome_14.7275","TP7",0.5,-0.2,"2"
"231","Cluster_1411_evm.TU.chromosome_2.1049","Cluster_1411","evm.TU.chromosome_2.1049","TP7",0.5,0.105409255338946,"2"
"232","Cluster_1411_evm.TU.chromosome_2.1273","Cluster_1411","evm.TU.chromosome_2.1273","TP7",1,0.2,"2"
"233","Cluster_1411_evm.TU.chromosome_2.1571","Cluster_1411","evm.TU.chromosome_2.1571","TP7",-0.5,-0.4,"1"
"234","Cluster_1411_evm.TU.chromosome_2.2089","Cluster_1411","evm.TU.chromosome_2.2089","TP7",1,0.105409255338946,"2"
"235","Cluster_1411_evm.TU.chromosome_2.338","Cluster_1411","evm.TU.chromosome_2.338","TP7",1,1,"2"
"236","Cluster_1411_evm.TU.chromosome_2.423","Cluster_1411","evm.TU.chromosome_2.423","TP7",0.5,0.2,"2"
"237","Cluster_1411_evm.TU.chromosome_2.428","Cluster_1411","evm.TU.chromosome_2.428","TP7",0.5,0.105409255338946,"2"
"238","Cluster_1411_evm.TU.chromosome_3.1163","Cluster_1411","evm.TU.chromosome_3.1163","TP7",0.5,-0.2,"2"
"239","Cluster_1411_evm.TU.chromosome_3.1909","Cluster_1411","evm.TU.chromosome_3.1909","TP7",0,-0.105409255338946,"1"
"240","Cluster_1411_evm.TU.chromosome_3.509","Cluster_1411","evm.TU.chromosome_3.509","TP7",1,0.4,"2"
"241","Cluster_1411_evm.TU.chromosome_3.510","Cluster_1411","evm.TU.chromosome_3.510","TP7",1,0.6,"2"
"242","Cluster_1411_evm.TU.chromosome_4.1134","Cluster_1411","evm.TU.chromosome_4.1134","TP7",0.5,1,"2"
"243","Cluster_1411_evm.TU.chromosome_4.1432","Cluster_1411","evm.TU.chromosome_4.1432","TP7",1,-0.2,"2"
"244","Cluster_1411_evm.TU.chromosome_4.1825","Cluster_1411","evm.TU.chromosome_4.1825","TP7",-1,-1,"1"
"245","Cluster_1411_evm.TU.chromosome_4.1911","Cluster_1411","evm.TU.chromosome_4.1911","TP7",0.5,0.4,"2"
"246","Cluster_1411_evm.TU.chromosome_4.603","Cluster_1411","evm.TU.chromosome_4.603","TP7",0.866025403784439,0.105409255338946,"2"
"247","Cluster_1411_evm.TU.chromosome_4.793","Cluster_1411","evm.TU.chromosome_4.793","TP7",1,-0.258198889747161,"2"
"248","Cluster_1411_evm.TU.chromosome_5.1395","Cluster_1411","evm.TU.chromosome_5.1395","TP7",1,0.2,"2"
"249","Cluster_1411_evm.TU.chromosome_5.241","Cluster_1411","evm.TU.chromosome_5.241","TP7",0.5,-1,"2"
"250","Cluster_1411_evm.TU.chromosome_5.2540","Cluster_1411","evm.TU.chromosome_5.2540","TP7",-0.5,0.8,"3"
"251","Cluster_1411_evm.TU.chromosome_5.2672","Cluster_1411","evm.TU.chromosome_5.2672","TP7",1,0.4,"2"
"252","Cluster_1411_evm.TU.chromosome_5.2823","Cluster_1411","evm.TU.chromosome_5.2823","TP7",0.5,-0.2,"2"
"253","Cluster_1411_evm.TU.chromosome_5.954","Cluster_1411","evm.TU.chromosome_5.954","TP7",0.5,0.105409255338946,"2"
"254","Cluster_1411_evm.TU.chromosome_6.1198","Cluster_1411","evm.TU.chromosome_6.1198","TP7",0.5,0.105409255338946,"2"
"255","Cluster_1411_evm.TU.chromosome_6.1216","Cluster_1411","evm.TU.chromosome_6.1216","TP7",-1,0.2,"3"
"256","Cluster_1411_evm.TU.chromosome_6.2081","Cluster_1411","evm.TU.chromosome_6.2081","TP7",0.5,0.8,"2"
"257","Cluster_1411_evm.TU.chromosome_6.2165","Cluster_1411","evm.TU.chromosome_6.2165","TP7",1,0.4,"2"
"258","Cluster_1411_evm.TU.chromosome_6.238","Cluster_1411","evm.TU.chromosome_6.238","TP7",0,-0.258198889747161,"1"
"259","Cluster_1411_evm.TU.chromosome_6.2569","Cluster_1411","evm.TU.chromosome_6.2569","TP7",1,0.8,"2"
"260","Cluster_1411_evm.TU.chromosome_6.2623","Cluster_1411","evm.TU.chromosome_6.2623","TP7",0.5,-0.8,"2"
"261","Cluster_1411_evm.TU.chromosome_6.2816","Cluster_1411","evm.TU.chromosome_6.2816","TP7",1,0,"2"
"262","Cluster_1411_evm.TU.chromosome_6.321","Cluster_1411","evm.TU.chromosome_6.321","TP7",1,-0.105409255338946,"2"
"263","Cluster_1411_evm.TU.chromosome_6.484","Cluster_1411","evm.TU.chromosome_6.484","TP7",1,1,"2"
"264","Cluster_1411_evm.TU.chromosome_6.485","Cluster_1411","evm.TU.chromosome_6.485","TP7",0.5,-0.105409255338946,"2"
"265","Cluster_1411_evm.TU.chromosome_6.488","Cluster_1411","evm.TU.chromosome_6.488","TP7",0.5,0.4,"2"
"266","Cluster_1411_evm.TU.chromosome_6.518","Cluster_1411","evm.TU.chromosome_6.518","TP7",0.5,0.258198889747161,"2"
"267","Cluster_1411_evm.TU.chromosome_6.7","Cluster_1411","evm.TU.chromosome_6.7","TP7",-1,0.105409255338946,"3"
"268","Cluster_1411_evm.TU.chromosome_6.998","Cluster_1411","evm.TU.chromosome_6.998","TP7",0.5,0.4,"2"
"269","Cluster_1411_evm.TU.chromosome_7.1374","Cluster_1411","evm.TU.chromosome_7.1374","TP7",1,1,"2"
"270","Cluster_1411_evm.TU.chromosome_7.2616","Cluster_1411","evm.TU.chromosome_7.2616","TP7",0.5,0.8,"2"
"271","Cluster_1411_evm.TU.chromosome_7.2745","Cluster_1411","evm.TU.chromosome_7.2745","TP7",0.866025403784439,-0.105409255338946,"2"
"272","Cluster_1411_evm.TU.chromosome_7.465","Cluster_1411","evm.TU.chromosome_7.465","TP7",1,0.4,"2"
"273","Cluster_1411_evm.TU.chromosome_7.588","Cluster_1411","evm.TU.chromosome_7.588","TP7",-0.5,-0.4,"1"
"274","Cluster_1411_evm.TU.chromosome_7.766","Cluster_1411","evm.TU.chromosome_7.766","TP7",-0.5,-1,"1"
"275","Cluster_1411_evm.TU.chromosome_8.1100","Cluster_1411","evm.TU.chromosome_8.1100","TP7",-1,0,"3"
"276","Cluster_1411_evm.TU.chromosome_8.2458","Cluster_1411","evm.TU.chromosome_8.2458","TP7",1,0.8,"2"
"277","Cluster_1411_evm.TU.chromosome_8.2688","Cluster_1411","evm.TU.chromosome_8.2688","TP7",0.5,0,"2"
"278","Cluster_1411_evm.TU.chromosome_9.1026","Cluster_1411","evm.TU.chromosome_9.1026","TP7",-0.5,-0.4,"1"
"279","Cluster_1411_evm.TU.chromosome_9.1075","Cluster_1411","evm.TU.chromosome_9.1075","TP7",1,1,"2"
"280","Cluster_1411_evm.TU.chromosome_9.1081","Cluster_1411","evm.TU.chromosome_9.1081","TP7",0.5,0.8,"2"
"281","Cluster_1411_evm.TU.chromosome_9.1257","Cluster_1411","evm.TU.chromosome_9.1257","TP7",0.5,-1,"2"
"282","Cluster_1411_evm.TU.chromosome_9.1344","Cluster_1411","evm.TU.chromosome_9.1344","TP7",0.866025403784439,-0.2,"2"
"283","Cluster_1411_evm.TU.chromosome_9.1575","Cluster_1411","evm.TU.chromosome_9.1575","TP7",0.866025403784439,0.105409255338946,"2"
"284","Cluster_1411_evm.TU.chromosome_9.2226","Cluster_1411","evm.TU.chromosome_9.2226","TP7",0.5,-1,"2"
"285","Cluster_1411_evm.TU.chromosome_9.2443","Cluster_1411","evm.TU.chromosome_9.2443","TP7",1,-1,"2"
"286","Cluster_1411_evm.TU.chromosome_9.2751","Cluster_1411","evm.TU.chromosome_9.2751","TP7",1,-0.8,"2"
"287","Cluster_1452_evm.TU.chromosome_1.10","Cluster_1452","evm.TU.chromosome_1.10","TP7",0.866025403784439,-1,"2"
"288","Cluster_1452_evm.TU.chromosome_1.1640","Cluster_1452","evm.TU.chromosome_1.1640","TP7",1,1,"2"
"289","Cluster_1452_evm.TU.chromosome_1.1648","Cluster_1452","evm.TU.chromosome_1.1648","TP7",1,0.2,"2"
"290","Cluster_1452_evm.TU.chromosome_1.1781","Cluster_1452","evm.TU.chromosome_1.1781","TP7",-1,0.737864787372622,"3"
"291","Cluster_1452_evm.TU.chromosome_1.1794","Cluster_1452","evm.TU.chromosome_1.1794","TP7",0.5,-0.8,"2"
"292","Cluster_1452_evm.TU.chromosome_1.1838","Cluster_1452","evm.TU.chromosome_1.1838","TP7",-1,1,"3"
"293","Cluster_1452_evm.TU.chromosome_1.1863","Cluster_1452","evm.TU.chromosome_1.1863","TP7",0.5,-0.2,"2"
"294","Cluster_1452_evm.TU.chromosome_1.44","Cluster_1452","evm.TU.chromosome_1.44","TP7",0.5,0.4,"2"
"295","Cluster_1452_evm.TU.chromosome_1.457","Cluster_1452","evm.TU.chromosome_1.457","TP7",1,-0.2,"2"
"296","Cluster_1452_evm.TU.chromosome_1.47","Cluster_1452","evm.TU.chromosome_1.47","TP7",1,0.2,"2"
"297","Cluster_1452_evm.TU.chromosome_1.483","Cluster_1452","evm.TU.chromosome_1.483","TP7",0,0.4,"1"
"298","Cluster_1452_evm.TU.chromosome_1.598","Cluster_1452","evm.TU.chromosome_1.598","TP7",1,0.4,"2"
"299","Cluster_1452_evm.TU.chromosome_1.681","Cluster_1452","evm.TU.chromosome_1.681","TP7",1,0.8,"2"
"300","Cluster_1452_evm.TU.chromosome_1.728","Cluster_1452","evm.TU.chromosome_1.728","TP7",0.5,0.4,"2"
"301","Cluster_1452_evm.TU.chromosome_10.1334","Cluster_1452","evm.TU.chromosome_10.1334","TP7",-0.5,-0.2,"1"
"302","Cluster_1452_evm.TU.chromosome_10.1392","Cluster_1452","evm.TU.chromosome_10.1392","TP7",1,0.8,"2"
"303","Cluster_1452_evm.TU.chromosome_10.1413","Cluster_1452","evm.TU.chromosome_10.1413","TP7",1,0.4,"2"
"304","Cluster_1452_evm.TU.chromosome_10.1435","Cluster_1452","evm.TU.chromosome_10.1435","TP7",1,0,"2"
"305","Cluster_1452_evm.TU.chromosome_10.16","Cluster_1452","evm.TU.chromosome_10.16","TP7",0.5,1,"2"
"306","Cluster_1452_evm.TU.chromosome_10.1663","Cluster_1452","evm.TU.chromosome_10.1663","TP7",-1,0,"3"
"307","Cluster_1452_evm.TU.chromosome_10.1692","Cluster_1452","evm.TU.chromosome_10.1692","TP7",0.5,1,"2"
"308","Cluster_1452_evm.TU.chromosome_10.1701","Cluster_1452","evm.TU.chromosome_10.1701","TP7",1,0.4,"2"
"309","Cluster_1452_evm.TU.chromosome_10.1854","Cluster_1452","evm.TU.chromosome_10.1854","TP7",1,0.2,"2"
"310","Cluster_1452_evm.TU.chromosome_10.1888","Cluster_1452","evm.TU.chromosome_10.1888","TP7",0.5,0.737864787372622,"2"
"311","Cluster_1452_evm.TU.chromosome_10.19","Cluster_1452","evm.TU.chromosome_10.19","TP7",0.5,0.4,"2"
"312","Cluster_1452_evm.TU.chromosome_10.194","Cluster_1452","evm.TU.chromosome_10.194","TP7",-0.5,0.4,"3"
"313","Cluster_1452_evm.TU.chromosome_10.2198","Cluster_1452","evm.TU.chromosome_10.2198","TP7",0.5,0.4,"2"
"314","Cluster_1452_evm.TU.chromosome_10.2395","Cluster_1452","evm.TU.chromosome_10.2395","TP7",-1,-0.6,"1"
"315","Cluster_1452_evm.TU.chromosome_10.2463","Cluster_1452","evm.TU.chromosome_10.2463","TP7",1,0.737864787372622,"2"
"316","Cluster_1452_evm.TU.chromosome_10.2595","Cluster_1452","evm.TU.chromosome_10.2595","TP7",-0.5,0.4,"3"
"317","Cluster_1452_evm.TU.chromosome_10.2613","Cluster_1452","evm.TU.chromosome_10.2613","TP7",-1,1,"3"
"318","Cluster_1452_evm.TU.chromosome_10.2886","Cluster_1452","evm.TU.chromosome_10.2886","TP7",1,0.737864787372622,"2"
"319","Cluster_1452_evm.TU.chromosome_10.2913","Cluster_1452","evm.TU.chromosome_10.2913","TP7",1,0.8,"2"
"320","Cluster_1452_evm.TU.chromosome_10.2937","Cluster_1452","evm.TU.chromosome_10.2937","TP7",0.5,0.4,"2"
"321","Cluster_1452_evm.TU.chromosome_10.2938","Cluster_1452","evm.TU.chromosome_10.2938","TP7",0,0.4,"1"
"322","Cluster_1452_evm.TU.chromosome_10.3020","Cluster_1452","evm.TU.chromosome_10.3020","TP7",-0.5,0.8,"3"
"323","Cluster_1452_evm.TU.chromosome_10.3172","Cluster_1452","evm.TU.chromosome_10.3172","TP7",1,-1,"2"
"324","Cluster_1452_evm.TU.chromosome_10.3206","Cluster_1452","evm.TU.chromosome_10.3206","TP7",0.5,0.948683298050514,"2"
"325","Cluster_1452_evm.TU.chromosome_10.347","Cluster_1452","evm.TU.chromosome_10.347","TP7",1,0.948683298050514,"2"
"326","Cluster_1452_evm.TU.chromosome_10.37","Cluster_1452","evm.TU.chromosome_10.37","TP7",0.5,0.2,"2"
"327","Cluster_1452_evm.TU.chromosome_10.669","Cluster_1452","evm.TU.chromosome_10.669","TP7",0,0.258198889747161,"1"
"328","Cluster_1452_evm.TU.chromosome_10.691","Cluster_1452","evm.TU.chromosome_10.691","TP7",1,0.8,"2"
"329","Cluster_1452_evm.TU.chromosome_10.797","Cluster_1452","evm.TU.chromosome_10.797","TP7",1,0.948683298050514,"2"
"330","Cluster_1452_evm.TU.chromosome_10.885","Cluster_1452","evm.TU.chromosome_10.885","TP7",-0.5,-0.8,"1"
"331","Cluster_1452_evm.TU.chromosome_10.889","Cluster_1452","evm.TU.chromosome_10.889","TP7",1,0.948683298050514,"2"
"332","Cluster_1452_evm.TU.chromosome_10.99","Cluster_1452","evm.TU.chromosome_10.99","TP7",-1,-0.4,"1"
"333","Cluster_1452_evm.TU.chromosome_11.1158","Cluster_1452","evm.TU.chromosome_11.1158","TP7",-0.5,0.4,"3"
"334","Cluster_1452_evm.TU.chromosome_11.1168","Cluster_1452","evm.TU.chromosome_11.1168","TP7",-1,0.8,"3"
"335","Cluster_1452_evm.TU.chromosome_11.1192","Cluster_1452","evm.TU.chromosome_11.1192","TP7",-0.5,-0.4,"1"
"336","Cluster_1452_evm.TU.chromosome_11.1215","Cluster_1452","evm.TU.chromosome_11.1215","TP7",0.5,0.737864787372622,"2"
"337","Cluster_1452_evm.TU.chromosome_11.1274","Cluster_1452","evm.TU.chromosome_11.1274","TP7",0.5,0,"2"
"338","Cluster_1452_evm.TU.chromosome_11.1286","Cluster_1452","evm.TU.chromosome_11.1286","TP7",1,0.737864787372622,"2"
"339","Cluster_1452_evm.TU.chromosome_11.1356","Cluster_1452","evm.TU.chromosome_11.1356","TP7",1,0.948683298050514,"2"
"340","Cluster_1452_evm.TU.chromosome_11.1862","Cluster_1452","evm.TU.chromosome_11.1862","TP7",1,1,"2"
"341","Cluster_1452_evm.TU.chromosome_11.1907","Cluster_1452","evm.TU.chromosome_11.1907","TP7",1,-1,"2"
"342","Cluster_1452_evm.TU.chromosome_11.1963","Cluster_1452","evm.TU.chromosome_11.1963","TP7",1,0.4,"2"
"343","Cluster_1452_evm.TU.chromosome_11.2055","Cluster_1452","evm.TU.chromosome_11.2055","TP7",1,1,"2"
"344","Cluster_1452_evm.TU.chromosome_11.2190","Cluster_1452","evm.TU.chromosome_11.2190","TP7",1,0,"2"
"345","Cluster_1452_evm.TU.chromosome_11.2473","Cluster_1452","evm.TU.chromosome_11.2473","TP7",1,0.4,"2"
"346","Cluster_1452_evm.TU.chromosome_11.2716","Cluster_1452","evm.TU.chromosome_11.2716","TP7",0.5,0,"2"
"347","Cluster_1452_evm.TU.chromosome_11.2822","Cluster_1452","evm.TU.chromosome_11.2822","TP7",-1,-0.2,"3"
"348","Cluster_1452_evm.TU.chromosome_11.2857","Cluster_1452","evm.TU.chromosome_11.2857","TP7",1,0.4,"2"
"349","Cluster_1452_evm.TU.chromosome_11.2872","Cluster_1452","evm.TU.chromosome_11.2872","TP7",1,0.2,"2"
"350","Cluster_1452_evm.TU.chromosome_11.2907","Cluster_1452","evm.TU.chromosome_11.2907","TP7",1,-0.8,"2"
"351","Cluster_1452_evm.TU.chromosome_11.293","Cluster_1452","evm.TU.chromosome_11.293","TP7",-0.5,0.8,"3"
"352","Cluster_1452_evm.TU.chromosome_11.294","Cluster_1452","evm.TU.chromosome_11.294","TP7",0.5,0.737864787372622,"2"
"353","Cluster_1452_evm.TU.chromosome_11.3084","Cluster_1452","evm.TU.chromosome_11.3084","TP7",1,-0.2,"2"
"354","Cluster_1452_evm.TU.chromosome_11.3088","Cluster_1452","evm.TU.chromosome_11.3088","TP7",1,-0.8,"2"
"355","Cluster_1452_evm.TU.chromosome_11.3160","Cluster_1452","evm.TU.chromosome_11.3160","TP7",0.5,-0.2,"2"
"356","Cluster_1452_evm.TU.chromosome_11.363","Cluster_1452","evm.TU.chromosome_11.363","TP7",0.5,0.8,"2"
"357","Cluster_1452_evm.TU.chromosome_11.40","Cluster_1452","evm.TU.chromosome_11.40","TP7",-0.5,1,"3"
"358","Cluster_1452_evm.TU.chromosome_11.45","Cluster_1452","evm.TU.chromosome_11.45","TP7",0.5,0.8,"2"
"359","Cluster_1452_evm.TU.chromosome_11.524","Cluster_1452","evm.TU.chromosome_11.524","TP7",0.5,0.948683298050514,"2"
"360","Cluster_1452_evm.TU.chromosome_11.66","Cluster_1452","evm.TU.chromosome_11.66","TP7",1,0.8,"2"
"361","Cluster_1452_evm.TU.chromosome_11.664","Cluster_1452","evm.TU.chromosome_11.664","TP7",1,0.948683298050514,"2"
"362","Cluster_1452_evm.TU.chromosome_11.769","Cluster_1452","evm.TU.chromosome_11.769","TP7",-1,-0.4,"1"
"363","Cluster_1452_evm.TU.chromosome_11.79","Cluster_1452","evm.TU.chromosome_11.79","TP7",1,0.6,"2"
"364","Cluster_1452_evm.TU.chromosome_11.827","Cluster_1452","evm.TU.chromosome_11.827","TP7",0.5,-0.2,"2"
"365","Cluster_1452_evm.TU.chromosome_11.844","Cluster_1452","evm.TU.chromosome_11.844","TP7",0.866025403784439,0.258198889747161,"2"
"366","Cluster_1452_evm.TU.chromosome_12.1390","Cluster_1452","evm.TU.chromosome_12.1390","TP7",0.5,0.948683298050514,"2"
"367","Cluster_1452_evm.TU.chromosome_12.1420","Cluster_1452","evm.TU.chromosome_12.1420","TP7",1,-0.316227766016838,"2"
"368","Cluster_1452_evm.TU.chromosome_12.1439","Cluster_1452","evm.TU.chromosome_12.1439","TP7",1,0.2,"2"
"369","Cluster_1452_evm.TU.chromosome_12.1474","Cluster_1452","evm.TU.chromosome_12.1474","TP7",1,0.4,"2"
"370","Cluster_1452_evm.TU.chromosome_12.1510","Cluster_1452","evm.TU.chromosome_12.1510","TP7",0.5,1,"2"
"371","Cluster_1452_evm.TU.chromosome_12.1521","Cluster_1452","evm.TU.chromosome_12.1521","TP7",-0.5,0.948683298050514,"3"
"372","Cluster_1452_evm.TU.chromosome_12.1523","Cluster_1452","evm.TU.chromosome_12.1523","TP7",-1,0.4,"3"
"373","Cluster_1452_evm.TU.chromosome_12.1730","Cluster_1452","evm.TU.chromosome_12.1730","TP7",0.5,0.948683298050514,"2"
"374","Cluster_1452_evm.TU.chromosome_12.1788","Cluster_1452","evm.TU.chromosome_12.1788","TP7",1,0.8,"2"
"375","Cluster_1452_evm.TU.chromosome_12.1868","Cluster_1452","evm.TU.chromosome_12.1868","TP7",0.5,0.4,"2"
"376","Cluster_1452_evm.TU.chromosome_12.1871","Cluster_1452","evm.TU.chromosome_12.1871","TP7",0.5,-0.2,"2"
"377","Cluster_1452_evm.TU.chromosome_12.1876","Cluster_1452","evm.TU.chromosome_12.1876","TP7",0.5,0.737864787372622,"2"
"378","Cluster_1452_evm.TU.chromosome_12.1891","Cluster_1452","evm.TU.chromosome_12.1891","TP7",-0.5,0.8,"3"
"379","Cluster_1452_evm.TU.chromosome_12.2077","Cluster_1452","evm.TU.chromosome_12.2077","TP7",1,-0.4,"2"
"380","Cluster_1452_evm.TU.chromosome_12.2150","Cluster_1452","evm.TU.chromosome_12.2150","TP7",1,0.2,"2"
"381","Cluster_1452_evm.TU.chromosome_12.2195","Cluster_1452","evm.TU.chromosome_12.2195","TP7",0.5,0.4,"2"
"382","Cluster_1452_evm.TU.chromosome_12.2385","Cluster_1452","evm.TU.chromosome_12.2385","TP7",-0.5,-0.4,"1"
"383","Cluster_1452_evm.TU.chromosome_12.2429","Cluster_1452","evm.TU.chromosome_12.2429","TP7",1,-0.2,"2"
"384","Cluster_1452_evm.TU.chromosome_12.246","Cluster_1452","evm.TU.chromosome_12.246","TP7",0.866025403784439,-1,"2"
"385","Cluster_1452_evm.TU.chromosome_12.2517","Cluster_1452","evm.TU.chromosome_12.2517","TP7",1,-0.4,"2"
"386","Cluster_1452_evm.TU.chromosome_12.2598","Cluster_1452","evm.TU.chromosome_12.2598","TP7",0.5,0.948683298050514,"2"
"387","Cluster_1452_evm.TU.chromosome_12.2678","Cluster_1452","evm.TU.chromosome_12.2678","TP7",1,0.2,"2"
"388","Cluster_1452_evm.TU.chromosome_12.2729","Cluster_1452","evm.TU.chromosome_12.2729","TP7",0.5,0.948683298050514,"2"
"389","Cluster_1452_evm.TU.chromosome_12.276","Cluster_1452","evm.TU.chromosome_12.276","TP7",1,0.8,"2"
"390","Cluster_1452_evm.TU.chromosome_12.283","Cluster_1452","evm.TU.chromosome_12.283","TP7",1,0.6,"2"
"391","Cluster_1452_evm.TU.chromosome_12.2870","Cluster_1452","evm.TU.chromosome_12.2870","TP7",0.5,-0.8,"2"
"392","Cluster_1452_evm.TU.chromosome_12.3006","Cluster_1452","evm.TU.chromosome_12.3006","TP7",0.5,0.948683298050514,"2"
"393","Cluster_1452_evm.TU.chromosome_12.3074","Cluster_1452","evm.TU.chromosome_12.3074","TP7",1,0.737864787372622,"2"
"394","Cluster_1452_evm.TU.chromosome_12.3136","Cluster_1452","evm.TU.chromosome_12.3136","TP7",0.5,0.4,"2"
"395","Cluster_1452_evm.TU.chromosome_12.3157","Cluster_1452","evm.TU.chromosome_12.3157","TP7",-1,0.948683298050514,"3"
"396","Cluster_1452_evm.TU.chromosome_12.3166","Cluster_1452","evm.TU.chromosome_12.3166","TP7",1,-0.2,"2"
"397","Cluster_1452_evm.TU.chromosome_12.317","Cluster_1452","evm.TU.chromosome_12.317","TP7",1,0.4,"2"
"398","Cluster_1452_evm.TU.chromosome_12.3192","Cluster_1452","evm.TU.chromosome_12.3192","TP7",1,0.2,"2"
"399","Cluster_1452_evm.TU.chromosome_12.3231","Cluster_1452","evm.TU.chromosome_12.3231","TP7",0.866025403784439,-0.6,"2"
"400","Cluster_1452_evm.TU.chromosome_12.3388","Cluster_1452","evm.TU.chromosome_12.3388","TP7",1,1,"2"
