"","id","read_count_1065","read_count_1147","read_count_1412","read_count_1560","read_count_1567","read_count_1617","read_count_1722","read_count_2000","read_count_2007","read_count_2302","read_count_2360","read_count_2398","read_count_2404","read_count_2412","read_count_2512","read_count_2523","read_count_2563","read_count_2729"
"1123","chromosome_4_107348",0,6,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0
"1124","chromosome_4_107397",0,117,59,0,22,0,205,0,22,109,3,19,33,1,0,0,0,0
"1125","chromosome_4_108203",0,0,0,0,1,2,0,0,0,1,0,5,0,0,0,0,0,0
"1126","chromosome_4_108300",0,0,1,6,0,0,0,5,4,0,0,0,0,2,1,1,1,7
"1127","chromosome_4_108771",0,3,0,0,2,1,1,0,0,0,0,22,0,0,0,0,0,0
"1128","chromosome_4_108833",0,3,3,0,6,0,0,2,0,0,0,8,0,0,0,5,0,0
"1129","chromosome_4_109054",55,245,28,8,27,181,48,34,61,55,3,63,163,11,14,32,97,4
"1130","chromosome_4_110093",0,1,1,0,0,12,0,0,0,0,0,21,5,5,0,0,0,1
"1131","chromosome_4_110290",8,151,4,0,7,5,19,7,7,0,1,9,31,5,0,0,8,1
"1132","chromosome_4_111146",32,886,138,0,110,62,146,145,93,879,58,158,113,190,7,143,56,30
"1133","chromosome_4_111501",3,36,4,0,89,5,1,2,1,1,8,4,3,4,0,1,0,0
"1134","chromosome_4_111622",0,0,1,4,1,0,0,0,0,0,0,0,1,2,2,0,1,4
"1135","chromosome_4_111709",9,14,0,0,0,0,17,2,3,1,0,0,0,0,0,6,0,0
"1136","chromosome_4_111735",9,14,0,0,0,0,17,2,3,1,0,0,0,0,0,6,0,0
"1137","chromosome_4_111766",282,4274,400,45,396,1411,1669,358,840,945,73,1516,337,44,43,474,147,147
"1138","chromosome_4_111815",6,9,4,6,11,22,98,6,15,25,0,15,9,0,2,9,2,7
"1139","chromosome_4_112129",0,0,1,0,0,0,10,0,0,5,0,5,5,0,0,0,0,0
"1140","chromosome_4_112425",0,14,1,0,0,0,4,0,0,1,0,2,3,4,0,0,0,0
"1141","chromosome_4_113596",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"1142","chromosome_4_115197",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1143","chromosome_4_115615",0,102,0,0,0,1,18,0,0,4,0,1,16,0,0,0,0,1
"1144","chromosome_4_115757",0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0
"1145","chromosome_4_115791",0,0,0,0,0,1,0,1,3,0,0,1,0,0,0,0,0,8
"1146","chromosome_4_116172",0,5,0,0,3,3,2,0,1,0,0,0,0,0,0,0,0,0
"1147","chromosome_4_116908",0,62,2,0,1,6,2,1,1,8,1,3,2,0,0,2,0,0
"1148","chromosome_4_117093",0,5,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0
"1149","chromosome_4_117206",0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1150","chromosome_4_117217",7,6,3,0,2,0,1,3,5,3,4,0,2,1,0,0,1,0
"1151","chromosome_4_117441",2,61,2,0,1,1,11,4,1,14,0,3,7,4,0,1,6,0
"1152","chromosome_4_117478",0,0,0,143,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1153","chromosome_4_117810",6,85,27,0,18,42,63,19,24,55,1,117,39,1,2,13,18,10
"1154","chromosome_4_117901",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0
"1155","chromosome_4_118520",2,27,1,0,0,2,2,0,7,0,0,1,4,1,0,1,1,0
"1156","chromosome_4_119651",0,7,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0
"1157","chromosome_4_120429",37,0,6,9,4,107,2,190,47,115,14,0,92,16,2,9,15,50
"1158","chromosome_4_120562",4,93,3,0,3,7,4,0,11,3,0,10,8,0,2,0,0,0
"1159","chromosome_4_120934",0,20,0,0,1,0,2,0,0,0,0,2,1,0,0,0,0,0
"1160","chromosome_4_122695",1,15,0,0,0,0,3,2,1,2,0,1,0,0,0,1,5,0
"1161","chromosome_4_122926",56,240,27,8,27,170,47,31,61,56,3,63,155,13,15,30,96,4
"1162","chromosome_4_122978",10,49,6,0,15,6,21,7,19,3,1,9,11,1,0,9,0,0
"1163","chromosome_4_123478",9,7,19,9,9,1,0,9,5,22,54,17,13,25,5,9,14,13
"1164","chromosome_4_123648",1,6,1,0,0,0,8,0,0,0,0,1,6,0,0,1,1,0
"1165","chromosome_4_123746",0,0,0,0,1,0,0,1,0,6,0,0,1,0,0,2,0,0
"1166","chromosome_4_123823",21,259,3,1,14,38,19,15,10,12,2,25,66,1,1,9,10,10
"1167","chromosome_4_123919",0,0,0,1,0,0,0,0,0,0,4,0,2,0,0,1,2,0
"1168","chromosome_4_124961",0,0,0,0,1,3,0,0,0,6,0,0,1,0,0,2,0,0
"1169","chromosome_4_124978",0,1,2,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0
"1170","chromosome_4_125167",1,27,2,0,1,0,1,1,0,0,0,4,2,0,0,2,0,0
"1171","chromosome_4_125185",0,0,2,0,0,14,0,14,0,0,3,2,0,1,0,0,0,0
"1172","chromosome_4_125330",0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1173","chromosome_4_125580",2,40,0,0,0,0,3,3,0,0,0,0,1,0,0,0,2,0
"1174","chromosome_4_126819",2,512,13,0,159,36,276,6,11,6,0,39,34,1,4,3,20,3
"1175","chromosome_4_126819",2,497,13,0,153,36,271,6,11,6,0,38,33,1,4,3,20,3
"1176","chromosome_4_127761",6,873,10,1,15,6,37,5,2,7,0,87,22,4,1,1,26,1
"1177","chromosome_4_127913",0,73,0,0,0,2,4,0,4,3,0,3,3,0,0,0,0,0
"1178","chromosome_4_128646",0,6,0,0,0,2,2,2,0,2,0,4,0,1,0,0,0,0
"1179","chromosome_4_128713",3,20,9,2,10,50,10,1,0,3,4,16,2,0,0,14,2,2
"1180","chromosome_4_129075",55,245,28,8,27,181,48,34,61,55,3,63,163,11,14,32,97,4
"1181","chromosome_4_129811",5,35,12,1,2,4,7,2,4,5,0,7,1,3,0,0,1,0
"1182","chromosome_4_129939",2,10,1,0,1,2,2,2,0,0,0,4,2,0,0,3,3,1
"1183","chromosome_4_130008",0,0,53,0,20,37,1,4,1,132,0,6,0,4,1,1,16,0
"1184","chromosome_4_130066",0,0,53,0,20,37,1,4,1,132,0,6,0,4,1,1,16,0
"1185","chromosome_4_130527",0,7,0,0,1,2,4,0,1,13,0,3,3,0,0,0,0,0
"1186","chromosome_4_130529",3,4,6,9,4,10,5,4,3,1,8,5,1,0,3,5,4,5
"1187","chromosome_4_130606",0,20,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0
"1188","chromosome_4_131172",2,3,1,0,0,4,1,0,0,1,0,0,0,7,0,0,0,3
"1189","chromosome_4_131796",502,1340,435,47,199,534,821,756,939,2377,58,649,483,85,50,566,223,199
"1190","chromosome_4_131799",746,7563,503,33,965,1225,1320,801,1111,3384,107,2009,530,212,117,1149,301,114
"1191","chromosome_4_131803",519,8821,307,48,551,421,2391,410,611,1551,45,1432,395,42,30,272,90,60
"1192","chromosome_4_131807",497,1341,432,47,199,531,821,754,936,2371,58,647,484,83,50,563,223,199
"1193","chromosome_4_131810",502,1340,435,47,199,534,821,756,939,2377,58,649,483,85,50,566,223,199
"1194","chromosome_4_131820",79,672,36,1,110,139,1505,93,174,891,6,564,299,10,3,198,27,42
"1195","chromosome_4_131836",502,1340,435,47,199,534,821,756,939,2377,58,649,483,85,50,566,223,199
"1196","chromosome_4_131839",746,7563,503,33,965,1225,1320,801,1111,3384,107,2009,530,212,117,1149,301,114
"1197","chromosome_4_131843",519,8821,307,48,551,421,2391,410,611,1551,45,1432,395,42,30,272,90,60
"1198","chromosome_4_131847",497,1341,432,47,199,531,821,754,936,2371,58,647,484,83,50,563,223,199
"1199","chromosome_4_131850",502,1340,435,47,199,534,821,756,939,2377,58,649,483,85,50,566,223,199
"1200","chromosome_4_131865",4,122,2,0,5,4,24,3,2,4,0,45,2,1,0,0,0,0
"1201","chromosome_4_131951",12,10,16,1,25,44,221,31,19,44,0,179,29,6,1,13,5,13
"1202","chromosome_4_131952",12,10,16,1,25,44,221,31,19,44,0,179,29,6,1,13,5,13
"1203","chromosome_4_132055",0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,4,0
"1204","chromosome_4_132845",0,200,6,0,19,5,34,13,14,38,3,29,19,2,1,0,4,1
"1205","chromosome_4_133249",3,0,2,2,0,0,0,3,0,4,0,0,1,0,0,3,1,10
"1206","chromosome_4_133636",2,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,2,0
"1207","chromosome_4_134160",1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,2,0,1
"1208","chromosome_4_134238",1,0,0,1,0,0,0,0,3,3,1,0,1,0,0,1,0,0
"1209","chromosome_4_134273",3,19,11,2,10,50,10,1,0,3,4,16,2,1,0,14,2,2
"1210","chromosome_4_134294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1211","chromosome_4_135065",10,18,11,88,33,19,5,12,3,10,33,6,12,11,7,12,22,15
"1212","chromosome_4_135317",9,48,24,0,9,0,13,26,119,60,85,0,6,7,9,17,2,0
"1213","chromosome_4_135510",3,1,0,0,0,0,2,4,1,0,0,0,0,0,1,0,0,4
"1214","chromosome_4_135867",9,55,25,2,14,28,53,23,49,42,5,27,29,8,2,17,14,20
"1215","chromosome_4_135958",26,122,69,2,27,69,15,26,104,368,15,63,104,14,15,74,58,20
"1216","chromosome_4_96486",2,43,0,1,3,3,5,0,3,0,0,13,11,0,2,1,3,0
"1217","chromosome_4_96638",0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1218","chromosome_4_96985",865,6251,1305,141,783,2147,8069,1330,527,2618,37,3540,3369,259,49,1107,610,2186
"1219","chromosome_4_97132",5,17,1,1,0,11,11,0,23,15,0,15,0,0,0,0,0,0
"1220","chromosome_4_97325",11,1101,13,2,21,12,151,40,12,34,1,16,42,3,5,6,27,3
"1221","chromosome_4_98060",8,18,3,0,1,2,0,2,16,0,0,0,3,0,0,0,4,0
"1222","chromosome_4_98608",0,11,0,0,3,1,0,0,1,3,0,47,0,0,0,1,0,0
"1223","chromosome_4_98974",16,254,68,9,43,96,166,22,49,191,9,255,56,20,4,36,16,35
"1224","chromosome_4_99562",33,954,2,1,22,29,41,21,21,56,4,29,190,0,1,6,16,8
"1225","chromosome_5_136260",0,66,3,0,6,1,19,6,0,3,0,4,7,1,4,3,1,0
"1226","chromosome_5_136388",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"1227","chromosome_5_137408",0,410,30,0,0,2,22,1,26,3,1,24,0,1,0,0,4,0
"1228","chromosome_5_137569",0,0,0,0,0,0,29,8,0,0,0,0,0,0,0,0,0,0
"1229","chromosome_5_137667",0,41,3,0,2,1,2,2,0,1,0,6,0,0,0,1,0,0
"1230","chromosome_5_138022",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
"1231","chromosome_5_138102",32,328,16,7,3,60,82,6,35,83,1,42,6,10,0,3,4,13
"1232","chromosome_5_138189",0,5,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
"1233","chromosome_5_138716",0,5,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0
"1234","chromosome_5_138890",30,69,15,7,14,0,4,2,39,45,20,0,26,134,14,35,1,0
"1235","chromosome_5_139184",6,933,10,1,15,6,39,6,2,7,0,89,22,4,1,1,27,1
"1236","chromosome_5_139766",0,8,0,0,0,0,0,0,5,2,0,0,2,0,0,0,0,0
"1237","chromosome_5_139948",1,112,36,2,8,8,11,1,0,28,0,4,0,2,5,1,0,7
"1238","chromosome_5_140343",0,117,59,0,22,0,3,0,22,109,3,19,33,1,0,0,0,0
"1239","chromosome_5_140414",3,79,2,0,10,6,8,2,0,14,1,10,17,3,0,6,1,0
"1240","chromosome_5_140546",9,485,7,0,19,6,8,17,3,13,0,86,19,2,0,7,6,2
"1241","chromosome_5_141400",0,5,2,4,10,0,3,3,0,3,0,0,0,0,0,4,0,2
"1242","chromosome_5_141465",0,24,0,0,0,1,0,0,0,31,0,0,0,1,0,1,0,0
"1243","chromosome_5_141786",0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0
"1244","chromosome_5_141852",0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0
"1245","chromosome_5_142685",2,7,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0
"1246","chromosome_5_143032",32,328,16,7,3,60,82,6,35,83,1,42,6,10,0,3,4,13
"1247","chromosome_5_143034",32,328,16,7,3,60,82,6,35,83,1,42,6,10,0,3,4,13
"1248","chromosome_5_143308",0,5,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0
"1249","chromosome_5_143663",0,4,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0
"1250","chromosome_5_143682",5,159,4,0,14,8,54,10,6,9,0,29,5,1,0,11,1,6
"1251","chromosome_5_143688",5,159,4,0,14,8,54,10,6,9,0,29,5,1,0,11,1,6
"1252","chromosome_5_143853",1,159,2,0,16,11,28,6,13,26,0,48,4,2,0,0,2,0
"1253","chromosome_5_143868",0,200,6,0,19,5,34,13,14,38,3,29,19,2,1,0,4,1
"1254","chromosome_5_145059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"1255","chromosome_5_145441",16,0,27,0,11,16,17,10,4,14,0,6,7,2,0,6,15,1
"1256","chromosome_5_145780",0,7,0,0,1,0,6,0,0,0,0,0,2,0,0,0,0,0
"1257","chromosome_5_146322",0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"1258","chromosome_5_146365",0,6,1,1,48,1,1,0,0,3,0,0,0,0,0,0,1,0
"1259","chromosome_5_146781",6,190,13,1,13,3,9,14,9,31,2,19,8,2,1,7,3,2
"1260","chromosome_5_147244",0,1,0,0,4,0,9,0,0,0,0,0,0,0,0,0,1,0
"1261","chromosome_5_147246",0,1,0,0,4,0,9,0,0,0,0,0,0,0,0,0,1,0
"1262","chromosome_5_147384",0,17,4,2,5,3,8,2,0,10,0,15,11,1,0,7,1,1
"1263","chromosome_5_147390",10,664,15,3,381,40,267,30,6,24,2,148,103,8,2,16,5,10
"1264","chromosome_5_147447",0,5,0,0,3,21,3,0,0,10,0,12,10,0,0,7,0,1
"1265","chromosome_5_147456",10,664,15,3,381,40,267,30,6,24,2,148,103,8,2,16,5,10
"1266","chromosome_5_147605",0,95,6,0,5,4,24,9,7,10,0,31,14,3,1,2,4,4
"1267","chromosome_5_147606",3,345,23,1,28,31,99,31,20,62,5,89,36,9,4,23,9,11
"1268","chromosome_5_148945",0,29,6,0,0,1,2,1,0,0,0,2,4,0,0,1,1,0
"1269","chromosome_5_149006",0,3,0,0,1,1,0,12,0,7,0,20,13,2,0,0,1,0
"1270","chromosome_5_150161",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1271","chromosome_5_152131",0,1,249,840,0,1,15,36,245,975,561,0,1,196,514,107,3,0
"1272","chromosome_5_153122",31,324,16,7,3,60,82,6,33,78,1,43,3,8,0,3,4,13
"1273","chromosome_5_153930",53,1120,102,9,126,162,242,158,139,175,36,184,209,62,24,138,67,23
"1274","chromosome_5_153931",5,94,23,0,20,28,53,21,27,69,0,47,15,3,1,17,13,9
"1275","chromosome_5_153942",15,6874,29,5,664,98,480,170,40,39,124,1212,306,9,29,162,13,11
"1276","chromosome_5_153948",23,779,28,0,69,73,197,29,56,199,3,118,94,4,0,33,28,13
"1277","chromosome_5_154240",0,0,1,0,3,0,0,2,0,2,0,0,0,1,0,3,0,0
"1278","chromosome_5_154492",0,4,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
"1279","chromosome_5_155769",108,158,151,10,109,145,96,116,189,694,21,104,94,69,7,168,73,72
"1280","chromosome_5_157010",0,24,0,0,0,0,1,1,0,1,0,0,2,1,0,1,2,0
"1281","chromosome_5_158533",0,36,8,0,0,3,19,0,8,1,1,3,10,2,0,1,15,0
"1282","chromosome_5_158633",20,23,0,0,1,25,7,3,27,18,1,6,37,8,2,6,14,1
"1283","chromosome_5_159041",0,0,0,0,1,0,0,0,10,4,0,2,3,0,0,0,0,0
"1284","chromosome_5_159341",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1285","chromosome_5_159355",2,5,0,0,2,4,1,0,0,0,0,4,1,0,0,0,0,0
"1286","chromosome_5_159370",8,2,10,14,21,0,1,9,4,13,13,10,3,4,0,14,22,2
"1287","chromosome_5_160192",1,7,1,0,0,0,2,0,8,0,0,1,0,0,0,0,0,0
"1288","chromosome_5_160976",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1289","chromosome_5_161102",10,49,6,0,14,6,21,7,19,3,1,9,11,1,1,10,0,0
"1290","chromosome_5_161325",1,1,0,0,3,11,0,0,0,0,0,0,47,0,0,0,0,0
"1291","chromosome_5_161674",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1292","chromosome_5_162303",0,142,2,0,3,8,21,27,1,4,0,12,19,0,0,2,0,0
"1293","chromosome_5_163249",0,6,1,0,0,0,0,0,1,0,0,4,2,0,0,0,1,0
"1294","chromosome_5_163428",0,9,0,0,2,0,0,1,5,0,0,0,0,0,0,0,0,0
"1295","chromosome_5_163970",18,278,78,5,50,78,288,66,130,216,6,102,90,1,0,16,6,62
"1296","chromosome_5_163972",18,278,78,5,50,78,288,66,130,216,6,102,90,1,0,16,6,62
"1297","chromosome_5_164081",4,0,14,0,0,7,0,0,0,2,8,0,0,5,12,8,11,7
"1298","chromosome_5_164249",0,1,0,0,0,0,6,1,0,3,0,8,2,0,0,0,0,0
"1299","chromosome_5_164427",0,4,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
"1300","chromosome_5_165231",3,345,23,1,28,31,99,31,20,62,5,89,36,9,4,23,9,11
"1301","chromosome_5_165232",0,95,6,0,5,4,24,9,7,10,0,31,14,3,1,2,4,4
"1302","chromosome_5_165684",9,19,2,0,1,1,7,4,0,4,0,3,11,0,1,2,0,0
"1303","chromosome_5_166006",87,2543,223,5,187,196,587,212,135,351,37,423,713,34,23,175,21,46
"1304","chromosome_5_166013",1,45,1,0,10,0,12,0,1,10,0,6,0,0,1,1,0,0
"1305","chromosome_5_166306",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"1306","chromosome_5_166953",11,615,34,0,47,46,58,18,63,160,23,86,44,8,1,28,17,22
"1307","chromosome_5_167016",4,3,0,0,0,6,0,0,5,5,0,0,3,0,0,2,3,0
"1308","chromosome_5_167186",0,1,0,1,0,0,0,0,0,1,0,0,11,0,0,0,10,0
"1309","chromosome_5_167305",3,20,9,2,8,50,10,1,0,3,4,16,2,0,0,14,2,2
"1310","chromosome_5_167310",1,12,1,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0
"1311","chromosome_5_167402",0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"1312","chromosome_5_167499",18,103,11,0,1,5,23,8,4,4,1,58,12,4,0,4,0,2
"1313","chromosome_5_167620",0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1314","chromosome_5_167915",125,5262,388,21,365,326,639,9,263,1117,142,677,553,123,23,162,215,35
"1315","chromosome_5_167917",508,8475,708,33,1356,1701,3505,483,1626,4823,295,3108,1277,328,51,499,824,221
"1316","chromosome_5_167919",508,8475,708,33,1356,1701,3505,483,1626,4823,295,3108,1277,328,51,499,824,221
"1317","chromosome_5_167921",186,6125,246,12,893,879,1610,624,806,1364,193,2249,999,109,49,360,242,81
"1318","chromosome_5_168438",0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0
"1319","chromosome_5_168512",2,539,16,0,152,34,268,6,20,6,0,38,43,1,4,6,20,2
"1320","chromosome_5_168520",56,241,27,8,28,182,54,37,64,60,3,64,159,13,15,30,96,4
"1321","chromosome_5_168528",1,5450,3,3,546,11,468,35,1,172,17,80,56,29,1,34,12,16
"1322","chromosome_5_169786",3,109,1,2,2,0,23,20,0,1,0,25,10,0,0,0,11,0
"1323","chromosome_5_170577",0,4,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0
"1324","chromosome_5_170784",0,18,1,0,2,2,2,3,3,3,0,0,3,0,0,1,1,0
"1325","chromosome_5_171420",0,36,8,0,0,3,19,0,8,1,1,3,10,2,0,1,15,0
"1326","chromosome_5_171898",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1327","chromosome_5_171950",0,3,3,0,6,0,0,2,0,0,0,8,0,0,0,5,0,0
"1328","chromosome_5_172178",0,0,1,12,1,0,0,0,2,2,2,0,0,4,0,3,0,0
"1329","chromosome_5_172698",0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"1330","chromosome_5_173085",3,50,9,1,4,10,81,17,9,17,0,21,16,3,3,4,10,8
"1331","chromosome_5_173097",2,497,13,0,153,36,271,6,11,6,0,38,33,1,4,3,20,3
"1332","chromosome_5_174615",0,79,0,0,0,1,4,0,4,3,0,3,3,0,0,0,0,0
"1333","chromosome_5_175086",0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0
"1334","chromosome_5_175086",0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0
"1335","chromosome_5_175086",0,0,1,0,0,0,1,0,0,0,0,16,0,0,0,0,0,0
"1336","chromosome_5_175466",0,0,13,9,4,0,0,8,2,3,3,8,0,21,0,1,2,7
"1337","chromosome_5_175503",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"1338","chromosome_5_176093",0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"1339","chromosome_5_177675",0,0,1,4,0,0,0,0,0,0,0,0,1,2,2,0,1,4
"1340","chromosome_5_177749",7,47,0,0,13,6,13,3,1,3,0,10,19,1,2,0,4,3
"1341","chromosome_5_177776",3,345,23,1,28,31,99,31,20,62,5,89,36,9,4,23,9,11
"1342","chromosome_5_178348",3,79,2,0,10,6,9,2,0,14,1,10,17,3,0,6,1,0
"1343","chromosome_5_178952",1,78,2,1,7,7,14,5,0,14,0,9,1,1,0,2,1,2
"1344","chromosome_5_179160",0,0,5,0,22,6,6,0,27,3,3,0,48,18,0,2,8,0
"1345","chromosome_5_179166",0,48,9,0,3,14,24,7,3,9,2,18,3,2,0,7,6,2
"1346","chromosome_5_179262",16,8,27,0,11,20,17,14,5,14,0,8,7,2,0,8,15,1
"1347","chromosome_6_179916",5,26,1,0,3,9,3,1,11,3,0,0,11,0,0,0,3,3
"1348","chromosome_6_180004",144,587,185,14,102,378,251,122,409,481,41,216,410,94,27,281,186,68
"1349","chromosome_6_180063",2,11,5,0,4,0,0,1,0,8,0,5,2,2,0,0,2,0
"1350","chromosome_6_180115",0,4,1,1,0,2,0,14,0,3,1,1,0,0,4,0,1,7
"1351","chromosome_6_180952",13,2152,23,44,63,72,991,26,8,47,8,270,53,17,7,39,18,25
"1352","chromosome_6_180999",0,20,0,0,1,0,2,0,0,0,0,2,1,0,0,0,0,0
"1353","chromosome_6_181111",10,41,4,0,17,9,23,7,9,24,3,26,18,2,2,15,25,1
"1354","chromosome_6_181398",0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0
"1355","chromosome_6_181473",0,3,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0
"1356","chromosome_6_181654",4,67,0,0,0,2,0,4,0,3,0,0,5,0,0,0,0,1
"1357","chromosome_6_181706",4,3,0,0,0,2,1,0,4,6,0,5,11,0,1,0,3,0
"1358","chromosome_6_181725",0,23,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"1359","chromosome_6_181729",0,70,0,0,2,0,0,0,0,2,0,0,0,0,0,0,3,0
"1360","chromosome_6_182140",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"1361","chromosome_6_182416",3,4,0,0,0,0,1,3,0,5,0,1,0,2,0,1,4,0
"1362","chromosome_6_182576",6,17,6,0,8,0,3,0,0,1,0,88,2,4,0,0,1,0
"1363","chromosome_6_182681",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"1364","chromosome_6_183194",192,4298,379,6,958,1700,3869,1107,626,3159,15,2556,632,139,93,1149,361,87
"1365","chromosome_6_183195",12,61,0,0,4,7,268,4,2,17,0,169,0,1,13,12,4,0
"1366","chromosome_6_183503",0,5,0,0,0,19,1,0,0,2,0,0,0,0,0,0,0,2
"1367","chromosome_6_183542",2,22,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
"1368","chromosome_6_183594",15,21,5,0,2,9,32,9,4,10,0,7,29,1,1,7,9,5
"1369","chromosome_6_184171",0,21,3,0,2,2,4,1,0,0,0,0,0,0,0,0,0,0
"1370","chromosome_6_184182",0,0,7,0,59,0,0,0,1,16,0,0,0,27,0,4,3,0
"1371","chromosome_6_184715",0,0,0,0,0,26,0,0,0,0,0,0,3,0,0,0,0,16
"1372","chromosome_6_185341",19,110,20,0,10,40,28,20,37,51,6,39,86,8,2,25,25,10
"1373","chromosome_6_185637",0,0,0,0,1,0,2,0,6,0,1,0,0,0,0,0,0,0
"1374","chromosome_6_185865",0,6,0,0,0,3,5,0,8,0,0,0,0,0,0,2,0,0
"1375","chromosome_6_186265",3,98,28,0,9,1,6,9,118,8,77,0,8,2,2,4,0,0
"1376","chromosome_6_186310",0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
"1377","chromosome_6_186333",347,6167,355,1,331,1764,424,334,763,2158,77,556,1256,405,93,736,754,73
"1378","chromosome_6_186384",9,44,2,1,1,2,2,0,6,10,0,6,52,0,1,1,0,2
"1379","chromosome_6_186715",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0
"1380","chromosome_6_187107",3,10,3,0,6,31,1,0,0,17,0,0,7,0,0,0,2,2
"1381","chromosome_6_187279",27,140,17,1,33,19,67,26,32,57,3,51,57,3,0,17,12,28
"1382","chromosome_6_187735",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1383","chromosome_6_188171",6,17,6,0,8,0,3,0,0,1,0,88,2,4,0,0,1,0
"1384","chromosome_6_188718",6,87,31,23,21,8,14,30,222,29,105,1,10,35,20,20,11,5
"1385","chromosome_6_192035",1,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"1386","chromosome_6_192984",0,11,3,0,2,0,6,1,0,1,1,2,6,0,0,2,1,0
"1387","chromosome_6_193284",0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"1388","chromosome_6_194417",1,3,4,0,3,0,1,3,0,2,1,4,0,0,0,0,1,0
"1389","chromosome_6_195533",30,380,90,4,108,129,264,145,102,253,12,358,156,20,6,101,52,28
"1390","chromosome_6_195536",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1391","chromosome_6_195693",0,14,0,0,1,2,8,1,0,3,1,4,1,0,0,2,0,0
"1392","chromosome_6_196038",0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"1393","chromosome_6_196200",0,0,3,0,1,0,0,7,0,6,0,0,0,0,3,1,0,0
"1394","chromosome_6_196364",0,14,1,0,1,0,8,0,0,1,0,2,1,0,0,0,1,0
"1395","chromosome_6_196552",30,281,41,0,41,34,67,27,26,74,13,125,64,6,4,30,26,11
"1396","chromosome_6_196838",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1397","chromosome_6_197131",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
